name_id	name_	birth_year	death_year
nm12121766	Nicolas Maupas	\N	\N
nm1212341	Gimena Accardi	1985	\N
nm1212490	Memos Begnis	1974	\N
nm1212654	Fidel Chiatto	\N	\N
nm1212718	Zsuzsa CsarnÃ³y	1963	\N
nm1212770	Wenn V. Deramas	\N	2016
nm1212771	Vivek Deshpande	\N	\N
nm1212786	Lilian Dimitrakopoulou	\N	\N
nm1212965	Athanasia Gana	\N	\N
nm12129995	Rathi Bala	\N	\N
nm1213119	Klaus Hoffmeyer	1938	2019
nm1213187	Altair Jarabo	1986	\N
nm1213215	Ifigenia Kaloutsa	\N	\N
nm12132193	Venkateswara K. Rao	\N	\N
nm1213227	Achint Kaur	1970	\N
nm1213319	Claudio Lacelli	\N	\N
nm1213504	Philip McGrade	\N	\N
nm1213584	Alejandro Muller	\N	\N
nm12136041	Hardika Sharma	\N	\N
nm1213676	Sofia Olympiou	\N	\N
nm12137266	Guto Colunga	\N	\N
nm12137412	Katerina Zinonos	\N	\N
nm1213793	Sture Pyk	\N	\N
nm12138572	Farokh Ansari Basir	\N	\N
nm12138719	Feliks	\N	\N
nm1213919	Betina Sancha	\N	\N
nm12139417	Raghunath Barve	\N	\N
nm12139419	Franz Meilinger	\N	\N
nm12139420	Waltraud Moser-Schmidl	\N	\N
nm1213950	Peter Scholl-Latour	1924	2014
nm1214079	Marousa Strogioglou	\N	\N
nm12141672	Rakesh Vyas	\N	\N
nm1214184	Yannis Tsimitselis	1981	\N
nm1214272	Arne Weise	1930	2019
nm12143373	Dharmendra Sharma	\N	\N
nm1214623	Hristos Spanos	\N	\N
nm1214629	Jonas Struck	\N	\N
nm12146687	Marc Deshusses	\N	\N
nm12146691	Sam Johnson	\N	\N
nm12146693	Gagan Cambow	\N	\N
nm1214700	Sandra EcheverrÃ­a	1984	\N
nm12148700	Massimo De Vita	\N	\N
nm12148701	Anita Pesce	\N	\N
nm12150193	Olivier Guiberteau	\N	\N
nm12151374	Douglas Emhoff	1964	\N
nm12151733	Sitha Marino	\N	\N
nm12155284	Wahbi Zarry	\N	\N
nm12155680	Pimthong Washirakom	\N	\N
nm12155712	Harish Shirke	\N	\N
nm1215579	Fernando Robles	\N	\N
nm1215670	Neil Jones	\N	\N
nm1215700	Arlette Adriani	\N	\N
nm12157474	Jayachandran	\N	\N
nm1215757	Naruhisa Arakawa	1964	\N
nm1215957	Rony Brack	\N	\N
nm12159740	Neha Mehta	\N	\N
nm1216028	Julian Caidan	\N	\N
nm12160528	Benjamin Eilts	\N	\N
nm1216095	Catherine Ceylac	1954	\N
nm12162593	Amar Desai	\N	\N
nm1216286	James Ditchfield	\N	\N
nm12163382	David Meyer	\N	\N
nm12163383	Michael Henehan	\N	\N
nm12163384	Andreas Fickenscher	\N	\N
nm1216340	Colin Edmonds	\N	\N
nm1216345	Eita Nagayama	1982	\N
nm1216382	Heart Evangelista	1985	\N
nm12164674	C.R. Chandran	\N	\N
nm1216499	Daniel FÃ¼nffrock	1978	\N
nm1216539	JerÃ³nimo Gil	1973	\N
nm12165412	Lalasaheb Yadav	\N	\N
nm1216570	Alberto GÃ³mez	\N	\N
nm12165838	SertaÃ§ Sayin	\N	\N
nm12166162	K. Kannan	\N	\N
nm1216694	Kristine Hermosa	1983	\N
nm12167100	Mirjana Frantal Jadresko	\N	\N
nm12167101	Saneta Grbavac	\N	\N
nm12167103	Tea Djurek	\N	\N
nm12167104	Mladen Glavic	\N	\N
nm12167106	Filip Filipovic	\N	\N
nm1216838	Shubha Joshi	\N	\N
nm1216853	Tina Kabitsi	\N	\N
nm12168661	Ramesh Rao	\N	\N
nm1216911	Hani Khalifa	1970	\N
nm12169423	DÃ¡vid BÃ¶jte	\N	\N
nm12170065	Linda A'Roraha	\N	\N
nm12170066	Wendy Boast	\N	\N
nm12170067	Justice Campbell	\N	\N
nm12170068	Jeremy Cloake	\N	\N
nm12171592	Amey Barve	\N	\N
nm1217176	Deepak Malwankar	\N	\N
nm1217387	Mukul Nag	\N	\N
nm12173946	Sergey Mirzakbarov	\N	\N
nm12173991	Max Chumanov	\N	\N
nm12174935	Jelena Mihailovic	\N	\N
nm12174936	Djordje Kortina	\N	\N
nm1217495	Tadashi Ogawa	\N	\N
nm1217519	Yaky Ortega	\N	\N
nm12175321	Christa Biyela	\N	\N
nm1217583	Palle Pedersen	\N	\N
nm12176105	Sanjay Khambe	\N	\N
nm12176576	Dev Dutt J. Gupta	\N	\N
nm1217874	Arik Segev	1975	\N
nm12179061	Jonathon Wardley	\N	\N
nm1217930	Alfredo Schwarz	\N	\N
nm1217947	Marietta Slomka	1969	\N
nm1218071	SujitarÃ´ Tamabukuro	1967	\N
nm1218108	Arayna Thomas	\N	\N
nm1218169	Freddy Trujillo	\N	\N
nm1218281	Jon Watts	1981	\N
nm12184478	Vladimir Komarov	\N	\N
nm1218518	Jesus Cervo	\N	\N
nm1218545	Erik Davies	1973	\N
nm1218551	Charles Divins	1976	\N
nm12186406	Nishma Chengappa	\N	\N
nm1218658	Mark Joseph	1957	2020
nm1218695	Carlos Leite	1939	1990
nm1218784	John Prats	1984	\N
nm12188519	Zhipeng Song	\N	\N
nm12188520	Congxue Wang	\N	\N
nm1218869	Laurent Violet	1965	2015
nm1219237	Mi-kyeong Yang	1961	\N
nm1219453	Mike Keller	1976	\N
nm1219632	Christopher Tandy	\N	\N
nm12197046	Jan-Nei	\N	\N
nm12197271	Seo Joo-Wan	\N	\N
nm1219745	Daniel Schofield	\N	\N
nm12197494	H. Madhumitha	\N	\N
nm12197853	Dhanya Menon	\N	\N
nm12198387	Toton Karmakar	\N	\N
nm1219842	Miguel Ã?ngel GonzÃ¡lez	\N	\N
nm1220020	Karthik	\N	\N
nm1220139	Rafael Ruiz	\N	\N
nm12201418	R. Gopi	\N	\N
nm12201419	Apsar	\N	\N
nm12201420	Jeyaram	\N	\N
nm12201421	Sri Barati	\N	\N
nm1220179	Nordine Amraoui	\N	\N
nm12202407	Dorottya BuzÃ¡s	1995	\N
nm12202408	BÃ¡lint Herczeg-Kis	\N	\N
nm12202410	Anna KÃ¶nig	\N	\N
nm12203748	Hayley O'Reilly	\N	\N
nm1220466	Bernadette Chirac	1933	\N
nm1220484	Colin Clews	\N	\N
nm1220524	Mercedes Cruz	\N	\N
nm1220531	Krzysztof Czeczot	1979	\N
nm1220603	Roman Dormidoshin	1974	\N
nm1220672	Duccio Faggella	\N	\N
nm12208834	Yu Lei	\N	\N
nm1220913	Lyle B. Hill	\N	\N
nm1221047	Keegan-Michael Key	1971	\N
nm12214299	Sharon McLaughlin	\N	\N
nm12214300	Tam McKinley	\N	\N
nm12214752	Nancy Kulik	\N	\N
nm12214830	Oleg Ots	1997	\N
nm12215517	Anchuli Felicia King	\N	\N
nm12215989	Chyndy Liberia	\N	\N
nm12217237	Uma Pandey	\N	\N
nm1221966	Orvin Tovrov	1911	1980
nm12219846	Carla AdÃ£o	\N	\N
nm1222066	Mary-Kelly Weir	\N	\N
nm12220961	A. Altanhundaga	\N	\N
nm12220962	Enkhjargal Sodmagnai	\N	\N
nm12220963	H. Batbayar	\N	\N
nm12220964	G. Mongonsibir	\N	\N
nm12221021	Ts. Buyanbaatar	\N	\N
nm12221026	E. Enhzorig	\N	\N
nm12221027	B. Hulan	\N	\N
nm12221028	N. Ariunjargal	\N	\N
nm12221029	976Beatz	\N	\N
nm12221030	G. Davaasuren	\N	\N
nm1222214	Luke Bolland	1979	\N
nm1222249	Pascale Clark	1963	\N
nm12222525	Dinesh Ghogale	\N	\N
nm1222268	Adriana Ferreyr	\N	\N
nm1222284	Juliet Huddy	1969	\N
nm1222426	Mario Rivero	\N	\N
nm1222430	Jacques Durr	\N	\N
nm12224384	Farida Ayad	\N	\N
nm12225401	Sagarika Goswami	\N	\N
nm12225893	Sam Greenwood	\N	\N
nm1222598	Roberto CortÃ©s	\N	\N
nm12226111	Gilles Messier	\N	\N
nm12226114	Daven Hiskey	\N	\N
nm12226991	Cristofor Minea	\N	\N
nm1222840	Jorge Vargas	1941	2009
nm12228570	A.p Martin	\N	\N
nm12229348	Leo Paradizo	\N	\N
nm1223090	Emanuel	1957	\N
nm12231501	Yashoman Apte	\N	\N
nm1223306	Alberto Alejandro	\N	\N
nm12234913	Vijay Rane	\N	\N
nm12234914	Waman Patrikar	\N	\N
nm12235267	Ashok Phaldesai	\N	\N
nm12235268	Vidula Chougule	2002	\N
nm12238144	Robyn Rossouw	\N	\N
nm12238507	Isao Maeda	\N	\N
nm12239113	Paul Genet	\N	\N
nm1223963	Natalie Gruzlewski	\N	\N
nm12240255	Krystian Barej	\N	\N
nm12240431	Rebecca Mason	\N	\N
nm1224068	Maxi Iglesias	1991	\N
nm12241935	Roshni Bhattacharya	\N	\N
nm1224245	Jesper Kyd	1972	\N
nm12243040	Shyamraj Patil	\N	\N
nm1224329	Irvando Luiz	\N	\N
nm12243425	Samarth Patil	\N	\N
nm12243426	Rohit Deshmukh	\N	\N
nm12243434	Riddhish Gorakh Patil	\N	\N
nm1224397	Julio CÃ©sar MatÃ­as	1934	1986
nm1224445	Salim Merchant	\N	\N
nm1224502	Norberto MorÃ¡n	\N	\N
nm1224530	Min Namkoong	1978	\N
nm12246913	Martin O'Toole	\N	\N
nm12248513	Stephen Settanni	\N	\N
nm12249432	Soumitrisha Kundu	\N	\N
nm1225250	Jin Yamanoi	1962	\N
nm1225362	Andy Crane	1964	\N
nm12255614	Dhiraj Kini	\N	\N
nm12256060	Choi Seong-hye	\N	\N
nm12256061	Jang Jong-won	\N	\N
nm12256062	Yoon Ki-Yeong	\N	\N
nm12256063	Yoo Sol	\N	\N
nm12256064	Kang Hye-rim	\N	\N
nm12258997	Rohan Birla	\N	\N
nm1225914	Gideon Evans	1971	\N
nm12261016	Camille Diao	\N	\N
nm12261144	Rosie Wright	\N	\N
nm12261886	Barun Chattopadhyay	\N	\N
nm12261887	Rajeeb Gangopadhyay	\N	\N
nm1226273	Susan Powell	\N	\N
nm12264199	Pravesh J. Shetty	\N	\N
nm12265037	Michelle Young	\N	\N
nm12267279	Samuel Ã?vila	\N	\N
nm12267350	Kapuganti Rajendra	\N	\N
nm12267440	Jarugula Rama Babu	\N	\N
nm12267441	S. Ramesh Babu	\N	\N
nm12267442	Aishwarya Ramsai	\N	\N
nm12267443	Naleef Gea	\N	\N
nm12267444	Sankar Lal	\N	\N
nm12267973	Anoop Thomas	\N	\N
nm12267974	Krishna Kodanad	\N	\N
nm12267975	Selvaraj Kurumbakkara	\N	\N
nm1226809	Chloe Angharad	\N	\N
nm1226885	Ivo Barisic	1949	\N
nm1226894	Julio CÃ©sar Barton	1912	1989
nm12269045	Badram	\N	\N
nm12269179	John Rutherford	\N	\N
nm1227121	Tucker Carlson	1969	\N
nm1227141	Osvaldo Cattone	1933	2021
nm1227156	Hugo Cervantes	\N	\N
nm12271723	Albert Landmann	\N	\N
nm1227232	Brady Corbet	1988	\N
nm1227522	Jaume Figueras	1940	\N
nm1227538	Sue Foley	\N	\N
nm12275437	Fei Duan	\N	\N
nm1227634	Denis Gifford	1927	2000
nm1227641	Eirin GjÃ¸rv	\N	\N
nm1227700	Morten GrÃ¸tnes	\N	\N
nm1227749	Rina Hassim	1947	\N
nm1227859	Clay Jacobsen	\N	\N
nm1227914	Vada Karakatsani	\N	\N
nm12279545	Michael Szatmary	\N	\N
nm12279708	Nilesh Dicholkar	\N	\N
nm1227995	Zdenek KrÃ­z	\N	\N
nm12280960	Dulal Bezbarua	\N	\N
nm12282089	Nadia Grachova	\N	\N
nm12282168	Shashank Solanki	\N	\N
nm12282489	Maria Lips-Mattler	\N	\N
nm12282490	Albert Moser	\N	\N
nm12282491	Paul Moser	\N	\N
nm12282492	Dita Wolff	\N	\N
nm12282496	Toni Rothmund	\N	\N
nm12282497	Konrad Lips Jr.	\N	\N
nm1228319	Fotis Mitropoulos	\N	\N
nm1228408	Qiu Yuen	1950	\N
nm12284120	John Bachman	\N	\N
nm1228549	Ho-tae Park	\N	\N
nm1228550	Farida Pasha	1952	2021
nm1228881	Gaurishankar Sharma	\N	\N
nm1228903	CÃ©sar Sierra	\N	\N
nm1228966	Ana Teresa Sosa	\N	\N
nm12289814	Kelly Lang	\N	\N
nm1229204	Nadine Velazquez	1978	\N
nm12292369	Rajiv Nedumkandom	\N	\N
nm12292370	Kpac Saji	\N	\N
nm12292371	Joyce	\N	\N
nm12292372	Aneesh Unnithan	\N	\N
nm12292373	Asha Vivek Unnithan	\N	\N
nm12292416	M. Salim	\N	\N
nm12292417	Ketan Mehta	\N	\N
nm12292418	Ashwin Verma	\N	\N
nm1229296	Fredrik Wikingsson	1973	\N
nm1229323	Jon Wright	1971	\N
nm12293397	Iwan S. Manan	\N	\N
nm12293398	Reno Marciano	\N	\N
nm12293399	M. Abul Laits	\N	\N
nm1229399	Kim van Oeteren	1974	\N
nm12294487	Intergea	\N	\N
nm12294630	Priya Mishra	1992	\N
nm1229568	Filip Hammar	1975	\N
nm1229573	Sean Healy	\N	\N
nm1229669	Mihalis Marinos	1970	\N
nm1229677	Maximillian Alejandro Decker	1976	\N
nm12297377	Kreeta-Maria Kivioja	\N	\N
nm1229785	Robert Syarif	\N	\N
nm1229802	Carlos Vasquez	\N	\N
nm12298047	Vivien Ferenc	\N	\N
nm12299131	Samira Lui	1998	\N
nm12299149	Dhanush	\N	\N
nm1229993	Lisa McKinlay	\N	\N
nm12300410	Elena Ermova	\N	\N
nm1230089	Hilda ViÃ±as	\N	\N
nm12304161	Malayaja Prabhakhar	\N	\N
nm12304164	Subash Donthi	\N	\N
nm12305219	Paushali Ganguli	\N	\N
nm12305279	Huzaifa Ali Kanorwala	\N	\N
nm12305403	Arun Gokhale	\N	\N
nm12307498	Shilpa Jathar	\N	\N
nm1230852	JesÃºs VelÃ¡zquez	\N	\N
nm12309802	Vipin Paruvakkal	\N	\N
nm12310306	Soumen	\N	\N
nm12310442	Abhitem Joshi	\N	\N
nm12310443	Manava Naik	\N	\N
nm1231056	Alejandro Duran	\N	\N
nm12311210	Dinesh Potdar	\N	\N
nm1231324	Stephane Alizier	\N	\N
nm12313934	Karolyn Kash	\N	\N
nm12313935	Nathan Magoola	\N	\N
nm12313941	Brock Anderson	\N	\N
nm1231395	Txe Arana	1972	\N
nm12317141	Nakshatra Medhekar	\N	\N
nm12317747	Kashmira Pathare	\N	\N
nm12317819	Andrew Browne	\N	\N
nm1231899	Priyanka Chopra Jonas	1982	\N
nm12319094	Happy Arora	1995	\N
nm1232036	Maura Dani	\N	\N
nm1232080	JÃ©rÃ´me Dedina	\N	\N
nm1232141	Alice Dixson	1969	\N
nm12321795	Krishna Kant Chauhan	\N	\N
nm12322226	Ashu Dhaliwal	\N	\N
nm1232257	Puk ElgÃ¥rd	1968	\N
nm1232292	Laurent Fabius	1946	\N
nm1232377	Nina Forsberg	\N	\N
nm1232384	Stanley E. Foster	\N	\N
nm12325566	Timothy Lwanga	\N	\N
nm12325568	Shalom Kyeyune	\N	\N
nm1232597	Moreen Guese	1992	\N
nm1232609	Oliver Gunia	1968	\N
nm12326711	G.R.P. Kumar	\N	\N
nm12326781	Chainge Picasso	\N	\N
nm12326782	Jada Beavers	\N	\N
nm12326783	Kelli Keith	\N	\N
nm12326784	David Davis	\N	\N
nm12326785	Mustapha Thorpe	\N	\N
nm1232705	Queca Herrero	\N	\N
nm1232706	Catherine Herridge	1964	\N
nm1232817	Anna Yvern	\N	\N
nm1232925	Shihori Kanjiya	1985	\N
nm12329260	Stanislav Grozdanov	\N	\N
nm12329743	Gaurav Sharma	\N	\N
nm12329744	Srichand Dasnam	\N	\N
nm1232985	Naser Khader	1963	\N
nm12330151	Muneer Lyati	1982	\N
nm12330168	Kranthi Saina	\N	\N
nm12330759	Fabio Quartararo	\N	\N
nm1233085	Poul Krebs	\N	\N
nm12331661	Jayesh Shevalkar	\N	\N
nm12331681	Bhagyashree Limaye	\N	\N
nm12331698	Aleena Lodhi Haroon	\N	\N
nm1233187	Annemarie Lean-Vercoe	\N	\N
nm12332975	Dayna Pereira	1982	\N
nm12334800	Ajitem Joshi	\N	\N
nm12336739	Garima Dimri	\N	\N
nm12336740	Tanya Sinha	\N	\N
nm12337036	Shreenidhi Ds	\N	\N
nm12337140	Sarah Galashan	\N	\N
nm1233727	Tom Oldham	\N	\N
nm1233756	Camilla Ottesen	1972	\N
nm12338005	Prashant	\N	\N
nm12338714	Dileep Kumar.S. Praveen	\N	\N
nm12338715	Rohith Roshan	\N	\N
nm12339313	Nilanajana Sengupta	\N	\N
nm12340111	Vikas Tejpal Sharma	\N	\N
nm1234049	Mallika	\N	\N
nm12340691	Eve Prenelle	\N	\N
nm1234102	Lovely Rivero	\N	\N
nm12343077	RamÃ³n GonzÃ¡lez	\N	\N
nm12343359	Subhash Indulkar	\N	\N
nm12343818	Ganesh Gopinath	\N	\N
nm1234387	Edward Sirait	1942	2019
nm1234589	Johan Thiels	\N	\N
nm1234739	Jean-Paul Van Steertegem	\N	\N
nm12348236	Vaishali Naik	\N	\N
nm12348237	Om Ahmed	\N	\N
nm1234952	Zvi Yechezkeli	\N	\N
nm12349984	Varada Patil	\N	\N
nm12351088	Jessie Kennedy Brown	\N	\N
nm1235108	James Blanco	1981	\N
nm1235137	Carlos Castel	1980	\N
nm12351416	Marty Firestone	\N	\N
nm12352033	Arindam De	\N	\N
nm1235306	Peter KÃ¦r	1961	\N
nm1235389	Ãscar Molina	\N	\N
nm1235394	Josep Mota	\N	2012
nm1235452	Claudio Reyes	\N	\N
nm1235558	Yoo Seung-ho	1993	\N
nm12355931	Himanshu Ashwani Kumar Sainy	\N	\N
nm12356041	Disha Kumari	\N	\N
nm1235682	So-yeong Hong	\N	\N
nm1235703	Hye-seon Kim	1969	\N
nm1235749	Lani Mercado	\N	\N
nm12357896	Nischitha Sharath	\N	\N
nm12357897	Koramangala Anil	\N	\N
nm12357898	Rakshith Gowda	\N	\N
nm12358662	Lucca Picon	\N	\N
nm1235866	Giovanna Zotti	\N	\N
nm12358956	Tea Trifoni	\N	\N
nm12358988	Olsa Muhameti	\N	\N
nm12359488	B.G. Manohar	\N	\N
nm1235963	Sean Olson	\N	\N
nm12359879	Sukhada Ayre	\N	\N
nm12359880	Kiran Kulkarni	\N	\N
nm1236082	Chris DeLuca	\N	\N
nm12361715	Triin Lellep	1985	\N
nm12363109	JoaquÃ­n Bruno	\N	\N
nm1236399	Pablo VÃ¡zquez	\N	\N
nm1236486	Miguel Ã?ngel Vega	\N	\N
nm12364923	Ilija Avramenko	\N	\N
nm12365143	Haripriya Isai	\N	\N
nm1236570	Rui Melo	1974	\N
nm1236695	Tom Elliott	1937	2017
nm12367031	Hitesh Makhija	\N	\N
nm1236777	Chris Matthews	1945	\N
nm12367928	Rushi Mudrale	\N	\N
nm12368769	Seung Hoon Hahm	\N	\N
nm1236879	Chris Mitchell	1970	\N
nm1237009	Ed Hunter	\N	\N
nm1237054	Don Clark	\N	\N
nm1237063	Anand Abhyankar	\N	2012
nm12371011	Rakshith Gowda	\N	\N
nm12371267	Aniruddh Shinde	\N	\N
nm12371352	Hrishikesh Mudrale	\N	\N
nm12371353	Abhishek Musale	\N	\N
nm12372125	Shweta Shinde	\N	\N
nm12372172	Arti Mhaskar	\N	\N
nm12372910	Johanna SchÃ¼ppel	\N	\N
nm12373700	Kiran Kulkarni	\N	\N
nm1237410	Deniz Ãimenli	\N	\N
nm12374146	Prasad Kumthekar	\N	\N
nm12374147	Swapnil Varake	\N	\N
nm12374148	Maniraj Pawar	\N	\N
nm12374149	Kalyani Choudhari	\N	\N
nm12374150	Rashmi Joshi	\N	\N
nm12375194	Abraham Chunkath	\N	\N
nm12375195	Kamil Sosin	\N	\N
nm12378859	Hong Je-Yi	\N	\N
nm1238005	Declan Joyce	1970	\N
nm1238097	Diego Korol	1969	\N
nm1238099	Niki Kosasih	\N	\N
nm1238386	Nami Miyahara	1978	\N
nm12384548	Shweta Shinde	\N	\N
nm12386701	Stevie Ward	\N	\N
nm12387688	Santu Dutta	\N	\N
nm12387689	Indraadip Das Gupta	\N	\N
nm12387777	Preetikana Paul Roy	\N	\N
nm1238801	Nick Santora	\N	\N
nm1238851	Yasar Seriner	1944	\N
nm12389390	HÃ¼lya Deyneli	\N	\N
nm1238991	Sofyan D. Surza	\N	\N
nm12390080	Seenu	\N	\N
nm12390254	Tanguy Cortier	\N	\N
nm1239027	Boris Telegin	1915	1986
nm12390411	Kiran Kulkarni	\N	\N
nm12391366	Arkajyoti Paul Chaudhury	\N	\N
nm12391367	Shreema Bhattacharjee	\N	\N
nm12392309	Lahari Vishnuwazhala	\N	\N
nm12392381	Maria JoÃ£o Cunha Gomes	\N	\N
nm12392837	Mithila Subhash	\N	\N
nm1239305	Daniel Arenas	1978	\N
nm12393073	Marvin Fischer	\N	\N
nm12393554	Deepak S Garg	\N	\N
nm1239359	Ted Casablanca	1960	\N
nm12394275	Anindya Banerjee	\N	\N
nm12396063	Shailesh Shirsekar	\N	\N
nm12396070	Swapnil Pawar	\N	\N
nm12396390	Alex Kraemer	\N	\N
nm12396610	Vivien HalÃ¡sz	\N	\N
nm1239720	MarÃ­a Cecilia Botero	1955	\N
nm1239815	Yui Maeda	1960	\N
nm1240053	Christoffer Heie	\N	\N
nm12400694	Kayla Beal	\N	\N
nm12401326	TakurÃ´ Akita	\N	\N
nm12401652	Aleksandr Rozhkovskiy	\N	\N
nm12401967	KÃ¡roly MÃ©szÃ¡ros	\N	\N
nm12403031	Francesca Carrain	\N	\N
nm1240341	Edson FranÃ§a	1930	2004
nm12405608	Loida Navas	\N	\N
nm12406497	Patty James	\N	\N
nm1240738	Kevin Kelsall	\N	\N
nm1240753	Leo Bauer	\N	\N
nm12410033	Ralph Levitan	\N	\N
nm12412610	Omar Gosh	1982	\N
nm12413438	Aleksey Akimov	\N	\N
nm1241555	Jitendra Joshi	1978	\N
nm1241570	Jatin Kanakia	1952	1999
nm1241622	Korn	\N	\N
nm12417560	Khushbu Sundar	\N	\N
nm12417587	Nishchai Kadoor	\N	\N
nm12417588	Vinod Dhondale	\N	\N
nm12417589	Vardhan Hari	\N	\N
nm12417590	Swaminathan Ananthraman	\N	\N
nm12417591	Mahadev Sogal	\N	\N
nm12417592	Raju Aryan	\N	\N
nm12418119	Arnel Jacobe	\N	\N
nm12418120	Nitz Cabalit	\N	\N
nm12418121	Gil Manimbo	\N	\N
nm12418122	Dominic Salvacion	\N	\N
nm12418249	Jackie	\N	\N
nm1241910	Prashant Narayanan	1969	\N
nm12419244	Prabhakar	\N	\N
nm12419657	Reddy Vallabhapuram	\N	\N
nm12419870	Vasavi Kanth	\N	\N
nm12419871	Jayagopla Reddy	\N	\N
nm12419872	Mohammad Ajaruddin	\N	\N
nm12419891	G. Manikanda Kumar	\N	\N
nm12420887	Margarita Gracheva	\N	\N
nm12421209	Giulia Chiaramonte	\N	\N
nm1242203	P.K. Saraswathi	\N	\N
nm1242248	Colleen Murray	\N	\N
nm1242272	Subrat Sinha	\N	\N
nm12423424	Vinod Saraiya	\N	\N
nm1242387	Suhita Thatte	\N	\N
nm12424001	Kevin Chuwang	\N	\N
nm12424436	Niyaz Khan	\N	\N
nm1242458	BenjamÃ­n VicuÃ±a	1978	\N
nm12425265	Marcell FÃ¼lÃ¶p	\N	\N
nm12426140	B.V. Ramarao	\N	\N
nm1242864	Brad Wollack	1978	\N
nm1243029	Anthony Owen	\N	2019
nm12432269	Hassan Alhwetat	\N	\N
nm12432270	Abdulrazak Satouf	\N	\N
nm12432271	Adam Abu Snainh	\N	\N
nm1243336	Phil Parsons	\N	\N
nm1243673	Suzie Carina	1983	\N
nm12437200	Dhanya Deepika	\N	\N
nm12438684	Shyamali Chanda	\N	\N
nm12439078	Matrick Belton	\N	\N
nm12439576	Konstantin Garbuzov	\N	\N
nm12439578	Roman Borodavkin	\N	\N
nm1243965	Bernadette Allyson	\N	\N
nm1244225	Ana Paulina Caceres	\N	\N
nm12442498	Animesh Bandyopadhyay	\N	\N
nm12442499	Desai Bandyopadhyay	\N	\N
nm12442500	Aurra Bhatnagar Badoni	\N	\N
nm1244305	Ganna Chernyatsina	\N	\N
nm1244315	Juraj Chlpik	1976	\N
nm1244349	Dale Cornelius	\N	\N
nm1244353	Marcelo de Oliveira Costa	\N	\N
nm12444019	Shiju Abdul Rasheed	\N	\N
nm1244547	Darren Fairhurst	\N	\N
nm1244619	Alicia Freire	\N	\N
nm1244812	Michael Heilmeyer	\N	\N
nm12448389	Kavibharathy	\N	\N
nm1244940	Tushar Joshi	\N	\N
nm12449436	Rajiv Bakshi	\N	\N
nm1244971	Yatin Karyekar	1966	\N
nm1244992	Seth Kenlon	\N	\N
nm12449996	Mbc	\N	\N
nm1245049	Konstantin Kostov	1916	1982
nm1245109	Lee Il-Hwa	\N	\N
nm1245276	Hazel Ann Mendoza	1988	\N
nm1245286	Don Michael Perez	\N	\N
nm1245304	Rickey Minor	\N	\N
nm1245343	German Moreno	1933	2016
nm12453560	Erica Rowell Green	1985	\N
nm12453862	Meng Xi Shi	\N	\N
nm1245447	Sherwin OrdoÃ±ez	\N	\N
nm12455035	Minseo Kim	\N	\N
nm1245537	Gareth Philips	\N	\N
nm12456376	DÃ¡niel JÃ³sa	\N	\N
nm1245637	Tatiana Rezende	\N	\N
nm12456469	Hooli Shekar	\N	\N
nm1245738	Rakesh Sarang	\N	\N
nm12459090	Yahli Ziv	\N	\N
nm12461253	Manali Karia	\N	\N
nm12461400	Gymra Shab	\N	\N
nm12461857	Marcus Bean	\N	\N
nm12463917	Yasmeen Khan	\N	\N
nm1246401	Richard Gutierrez	1984	\N
nm12465772	Paula Lindenberg	\N	\N
nm1246622	Marco D'Almeida	1975	\N
nm12466266	Ayako Fujii	1969	\N
nm1246639	Roxanne Barcelo	1985	\N
nm12466401	Niraj Vishwakarma	\N	\N
nm12467110	Zondwa Mditshwa	\N	\N
nm1246742	Angel Locsin	1985	\N
nm1246883	Mac Alejandre	\N	\N
nm1247153	Myriam Clark	\N	\N
nm1247173	Pradeep Uppoor	\N	\N
nm1247346	William King	1949	\N
nm1247462	Christopher Smith	1970	\N
nm12475841	Sameer Ojha	\N	\N
nm12475842	Pushkar Pandiit	\N	\N
nm1247594	Rachel Shane	\N	\N
nm1247702	Irshad Ashraf	\N	\N
nm1247725	Kalyan Sen Barat	\N	\N
nm12477724	Alex McLoon	\N	\N
nm12478621	Lee Jae Woo	\N	\N
nm12478622	Park Young Rin	\N	\N
nm1247937	Swati Chitnis	\N	\N
nm12479939	AytaÃ§ Bayladi	\N	\N
nm12483511	Matt Foster	\N	\N
nm12483642	Mamta Kapoor	\N	\N
nm1248468	Sajeev Kapoor	\N	\N
nm1248582	Ronald La Pread	1950	\N
nm1248673	Ibsen MartÃ­nez	1951	\N
nm1248846	Neida Padilla	\N	\N
nm12488655	Singdhojay Bapuly	\N	\N
nm12488656	Arindam Senani	\N	\N
nm1248942	Senedy Que	\N	\N
nm12489977	Vishakha Sharma	\N	\N
nm12491316	Hamza Hamry	1995	\N
nm12491563	Sagar Panchal	\N	\N
nm12491774	Tina Browne	\N	\N
nm12491795	Dylan Cunningham	\N	\N
nm12491802	Caroline Quinn	\N	\N
nm1249194	Elina Stirkkinen	1966	\N
nm1249415	Xiaoming Yan	\N	\N
nm12495519	Terry Greaves	\N	\N
nm12495825	Lauren Melendez	\N	\N
nm1249624	Thomas McClary	1949	\N
nm12496487	Jim Bengtsson	\N	\N
nm12496488	Carolin Helt	\N	\N
nm12496489	Sandra Kolam	\N	\N
nm12496490	Robert Follin	\N	\N
nm12496491	Richard La Roche	\N	\N
nm12496494	Jan Bonnevier	\N	\N
nm12496495	Johan Andersson	\N	\N
nm12496497	Victoria Heaps	\N	\N
nm1249653	Walter Orange	1946	\N
