title_id	parent_tv_show_title_id	season_number	episode_number
tt14784808	tt6531122	2	11
tt14785018	tt0782374	22	6
tt14785402	tt10098248	2	13
tt14785698	tt9073898	2	6
tt1478620	tt0472954	6	13
tt14786440	tt14779088	1	1
tt14786442	tt14779088	1	2
tt14786448	tt14779088	1	3
tt14786484	tt0231035	\N	\N
tt14786586	tt2810310	\N	\N
tt1478664	tt0827947	1	107
tt1478665	tt0827947	1	108
tt1478666	tt0827947	1	109
tt1478667	tt0827947	1	110
tt1478668	tt0827947	1	111
tt1478669	tt0827947	1	112
tt1478670	tt0827947	1	113
tt1478671	tt0827947	1	114
tt1478672	tt0827947	1	115
tt1478673	tt0827947	1	116
tt1478674	tt0827947	1	119
tt1478675	tt0827947	1	122
tt1478676	tt0827947	1	124
tt1478677	tt0827947	1	125
tt1478678	tt0827947	1	130
tt1478679	tt0827947	1	133
tt1478680	tt0827947	1	135
tt1478681	tt0827947	1	137
tt1478682	tt0827947	1	138
tt1478684	tt0827947	1	142
tt1478685	tt0827947	1	143
tt1478686	tt0827947	1	145
tt1478687	tt0827947	1	150
tt1478688	tt0827947	1	151
tt1478689	tt0827947	1	159
tt1478691	tt0827947	1	162
tt1478692	tt0827947	1	165
tt1478693	tt0827947	2	101
tt1478694	tt0827947	2	104
tt1478695	tt0827947	2	109
tt1478696	tt0827947	2	113
tt1478697	tt0827947	2	46
tt1478698	tt0827947	2	84
tt1478699	tt0827947	2	87
tt14787044	tt0446224	1	4106
tt14787468	tt0423713	17	197
tt14787518	tt12107408	3	2
tt14787582	tt0423713	17	198
tt14787954	tt2070564	\N	\N
tt1478927	tt0488464	\N	\N
tt14789390	tt14788686	1	1
tt14789430	tt14788686	1	2
tt14789482	tt14788686	1	3
tt14789614	tt14788686	1	4
tt14789696	tt14362274	3	6
tt14789792	tt14788686	1	5
tt14789912	tt14788686	1	6
tt14790432	tt14788686	1	7
tt14790558	tt14788686	1	8
tt1479059	tt0827947	2	117
tt1479060	tt0827947	2	123
tt14790618	tt14788686	1	9
tt1479061	tt0827947	2	129
tt1479062	tt0827947	2	131
tt1479064	tt0827947	2	148
tt1479065	tt0827947	2	149
tt1479066	tt0827947	2	150
tt14790672	tt14788686	1	10
tt1479067	tt0827947	2	155
tt1479068	tt0827947	2	156
tt1479069	tt0827947	2	157
tt14790702	tt14788686	1	11
tt1479070	tt0827947	2	158
tt1479071	tt0827947	2	163
tt14790722	tt14788686	1	12
tt1479072	tt0827947	2	164
tt1479073	tt0827947	2	165
tt1479074	tt0827947	2	166
tt1479075	tt0827947	2	169
tt1479076	tt0827947	2	172
tt1479077	tt0827947	2	173
tt1479078	tt0827947	2	175
tt1479079	tt0827947	2	176
tt14790800	tt6212854	4	2
tt1479080	tt0827947	2	177
tt1479081	tt0827947	2	178
tt1479082	tt0827947	2	179
tt1479083	tt0827947	2	180
tt14791612	tt2810310	\N	\N
tt14791630	tt0096555	35	23
tt14791656	tt0096555	35	24
tt14793158	tt0844631	1	86
tt1479496	tt0423713	5	233
tt1479497	tt0423713	5	234
tt1479498	tt0423713	5	235
tt1479499	tt0423713	5	236
tt1479500	tt0423713	5	237
tt14795418	tt2070564	\N	\N
tt14796464	tt2810310	\N	\N
tt14796806	tt11923980	2	10
tt14797202	tt1433870	13	40
tt14797416	tt0057731	1	7845
tt14797448	tt0057731	1	7844
tt14797482	tt0057731	1	7842
tt14797682	tt12642764	1	1
tt1479984	tt0096555	23	47
tt14800250	tt0446224	1	4107
tt14800262	tt2070564	\N	\N
tt1480037	tt0381740	7	27
tt14800608	tt2070564	\N	\N
tt1480092	tt0203259	11	2
tt1480095	tt0782374	7	21
tt1480096	tt0782374	7	15
tt1480097	tt0782374	7	24
tt1480098	tt0782374	7	18
tt1480099	tt0782374	7	16
tt1480100	tt0782374	7	20
tt1480101	tt0782374	7	26
tt1480102	tt0782374	7	22
tt1480103	tt0782374	7	25
tt1480104	tt0782374	7	17
tt1480105	tt0782374	7	23
tt1480106	tt0782374	7	19
tt1480107	tt0782374	7	13
tt1480119	tt0312172	8	2
tt1480176	tt0055708	\N	\N
tt1480262	tt1352421	1	1
tt1480263	tt1352421	1	4
tt1480264	tt1352421	1	2
tt1480265	tt1352421	1	3
tt1480388	tt1441135	1	3
tt1480389	tt1441135	1	2
tt14804140	tt1433870	13	41
tt14804260	tt2810310	\N	\N
tt1480466	tt0782374	7	12
tt1480477	tt0103487	1	3640
tt1480479	tt0312172	8	6
tt14805798	tt0231035	\N	\N
tt14807416	tt9359220	2	3
tt14807754	tt14463542	1	2
tt14807756	tt14463542	1	1
tt14807758	tt14463542	1	4
tt14807760	tt14463542	1	3
tt14807764	tt14463542	1	6
tt14807766	tt14463542	1	5
tt14807768	tt14463542	1	7
tt14807770	tt14463542	1	8
tt14808970	tt0057731	1	7917
tt14809420	tt2070564	\N	\N
tt14809546	tt0446224	1	4108
tt14810336	tt0397306	16	10
tt14810650	tt1433870	13	42
tt14810714	tt0057731	1	7918
tt14812610	tt0231035	\N	\N
tt14812890	tt2810310	\N	\N
tt1481297	tt1628033	13	6
tt1481298	tt1173427	2	11
tt14813264	tt2198870	4	11
tt1481432	tt0439341	3	25
tt1481433	tt0439341	3	21
tt14814406	tt3006802	6	2
tt14814410	tt3006802	6	3
tt14814416	tt3006802	6	4
tt14814420	tt3006802	6	5
tt14814422	tt3006802	6	6
tt14814426	tt3006802	6	7
tt14814428	tt3006802	6	8
tt1481463	tt0437005	6	4
tt14814712	tt13070624	2	1
tt14814714	tt13070624	2	2
tt14814720	tt13070624	2	3
tt14814726	tt13070624	2	4
tt14814730	tt13070624	2	5
tt14814734	tt13070624	2	6
tt14814736	tt13070624	2	7
tt14814738	tt13070624	2	8
tt1481497	tt0084987	25	49
tt14815372	tt14645658	1	56
tt14815382	tt8918282	18	6
tt14815466	tt14645658	1	57
tt14816110	tt0057731	1	7940
tt14816154	tt0057731	1	7941
tt14816244	tt0057731	\N	\N
tt14816400	tt0057731	1	7942
tt1481645	tt1242149	1	3
tt1481773	tt0423713	5	238
tt1481774	tt0423713	5	239
tt1481775	tt0423713	5	240
tt14817898	tt0446224	1	4109
tt14818218	tt1433870	13	43
tt14818384	tt2070564	\N	\N
tt14818410	tt2810310	\N	\N
tt14818598	tt1628033	\N	\N
tt14818626	tt0057731	1	7943
tt1481914	tt0055708	\N	\N
tt14819864	tt0231035	\N	\N
tt14823180	tt14814162	1	1
tt14824536	tt9032928	\N	\N
tt14824542	tt9032928	\N	\N
tt14824544	tt9032928	\N	\N
tt14824548	tt9032928	\N	\N
tt14824554	tt9032928	\N	\N
tt14824640	tt0423713	17	199
tt14824644	tt0446224	1	4110
tt14824664	tt0423713	17	200
tt14825118	tt9022950	2	172
tt14825120	tt9022950	3	1
tt14825122	tt9022950	2	181
tt14825124	tt9022950	2	165
tt14825126	tt9022950	2	166
tt14825128	tt9022950	2	167
tt14825130	tt9022950	2	168
tt14825132	tt9022950	2	182
tt14825324	tt0782374	22	7
tt14825766	tt9073898	2	7
tt14825884	tt0231035	\N	\N
tt14825976	tt2810310	\N	\N
tt14827214	tt14273908	1	1
tt14827832	tt14273908	1	2
tt14827842	tt14273908	1	3
tt14827846	tt14273908	1	4
tt14827858	tt14273908	1	5
tt14827866	tt14273908	1	6
tt14827868	tt14273908	1	7
tt14827870	tt14273908	1	8
tt14827924	tt0446224	1	4111
tt14829310	tt10038600	3	4
tt14830956	tt0423713	17	201
tt14831026	tt0423713	17	202
tt14831258	tt0423713	17	203
tt14831382	tt12107408	3	3
tt14831826	tt2810310	\N	\N
tt14832030	tt9660182	1	2
tt14832038	tt9660182	1	3
tt14832044	tt9660182	1	4
tt14832048	tt9660182	1	5
tt1483204	tt0423713	5	241
tt14832052	tt9660182	1	6
tt14832056	tt9660182	1	7
tt14832058	tt9660182	1	8
tt1483205	tt0423713	5	242
tt14832110	tt6212854	4	3
tt14832118	tt6212854	4	4
tt14832120	tt13721954	4	2
tt14832132	tt6212854	4	5
tt14832136	tt6212854	4	6
tt14833584	tt0231035	\N	\N
tt14836930	tt9032928	\N	\N
tt14836932	tt9032928	\N	\N
tt14836934	tt9032928	\N	\N
tt14836936	tt9032928	\N	\N
tt14836938	tt9032928	\N	\N
tt14837028	tt2070564	\N	\N
tt14837512	tt0057731	1	7876
tt14837608	tt0096555	35	25
tt14837678	tt1433870	13	44
tt14837824	tt2810310	\N	\N
tt14838426	tt2070564	\N	\N
tt14838772	tt7678620	\N	\N
tt14839992	tt0397306	16	11
tt14840190	tt2070564	\N	\N
tt1484051	tt0055708	23	131
tt14840794	tt8431806	1	171
tt14842026	tt11128256	6	6
tt1484224	tt0457240	1	1
tt14842860	tt5530626	\N	\N
tt1484292	tt0080274	1	4
tt14843336	tt2810310	\N	\N
tt14843384	tt0057731	1	7967
tt14843624	tt0423713	12	148
tt14844030	tt2070564	\N	\N
tt1484410	tt0264235	7	1
tt1484411	tt0264235	7	2
tt14844156	tt2070564	\N	\N
tt14844242	tt1433870	13	45
tt1484447	tt0096555	23	48
tt14844752	tt10098248	2	14
tt14844784	tt12987396	1	1
tt14844788	tt12987396	1	2
tt14844792	tt12987396	1	3
tt14844802	tt12987396	1	4
tt14844804	tt12987396	1	5
tt14844806	tt12987396	1	6
tt14844808	tt12987396	1	7
tt14844810	tt12987396	1	8
tt14844812	tt12987396	1	9
tt14844824	tt12987396	1	10
tt14844828	tt12987396	1	11
tt14844830	tt12987396	1	12
tt14844832	tt12987396	1	13
tt14844834	tt12987396	1	14
tt14844838	tt12987396	1	15
tt14844842	tt12987396	1	16
tt14844848	tt12987396	1	17
tt14844858	tt12987396	1	18
tt14844866	tt12987396	1	19
tt14844870	tt12987396	1	20
tt14844872	tt12987396	1	21
tt14844876	tt12987396	1	22
tt14844880	tt12987396	1	23
tt14844884	tt12987396	1	24
tt14844886	tt12987396	1	25
tt14844890	tt12987396	1	26
tt14844892	tt12987396	1	27
tt14844894	tt12987396	1	28
tt1484503	tt0084987	25	50
tt14846150	tt14507354	1	1
tt14846288	tt2070564	\N	\N
tt1484668	tt0320882	2	1
tt1484669	tt0320882	2	10
tt14846708	tt0446224	1	4112
tt1484670	tt0320882	2	2
tt1484671	tt0320882	2	3
tt1484672	tt0320882	2	4
tt1484673	tt0320882	2	5
tt1484674	tt0320882	2	6
tt1484675	tt0320882	2	7
tt1484676	tt0320882	2	8
tt1484677	tt0320882	2	9
tt1484723	tt0827947	3	1
tt1484724	tt0827947	3	10
tt1484725	tt0827947	3	101
tt1484726	tt0827947	3	103
tt1484727	tt0827947	3	12
tt1484728	tt0827947	3	13
tt1484729	tt0827947	3	144
tt1484730	tt0827947	3	148
tt1484731	tt0827947	3	160
tt1484732	tt0827947	3	165
tt1484733	tt0827947	3	169
tt1484734	tt0827947	3	181
tt1484735	tt0827947	3	21
tt1484736	tt0827947	3	22
tt1484737	tt0827947	3	26
tt1484738	tt0827947	3	29
tt1484739	tt0827947	3	32
tt1484740	tt0827947	3	4
tt1484741	tt0827947	3	43
tt1484742	tt0827947	3	46
tt1484743	tt0827947	3	47
tt1484744	tt0827947	3	49
tt1484745	tt0827947	3	5
tt1484746	tt0827947	3	8
tt1484747	tt0827947	3	85
tt1484748	tt0827947	3	89
tt1484749	tt0827947	3	95
tt14848574	tt0057731	\N	\N
tt1484858	tt0055708	23	160
tt1484859	tt0055708	23	168
tt1484860	tt0055708	23	172
tt1484866	tt1628033	13	7
tt14849798	tt8656264	\N	\N
tt14849800	tt8656264	\N	\N
tt14850188	tt1433870	13	46
tt14850854	tt5024912	5	2
tt14851356	tt0231035	\N	\N
tt14851474	tt2070564	\N	\N
tt14851536	tt2810310	\N	\N
tt14852062	tt8888210	2	2
tt1485266	tt0368479	7	2
tt14852760	tt0057731	\N	\N
tt14852764	tt2070564	\N	\N
tt14852912	tt2070564	\N	\N
tt14852988	tt0446224	1	4113
tt1485322	tt0437005	6	5
tt1485383	tt0813495	4	10
tt1485384	tt0813495	4	11
tt14855938	tt2070564	\N	\N
tt14856048	tt2810310	\N	\N
tt14856364	tt2070564	\N	\N
tt14856590	tt0423713	13	116
tt14856646	tt1433870	13	47
tt14856824	tt2198870	4	12
tt14859316	tt0231035	\N	\N
tt1485954	tt1242149	1	4
tt14861582	tt0446224	1	4114
tt14862304	tt0057731	\N	\N
tt14862440	tt0057731	\N	\N
tt14862584	tt0057731	\N	\N
tt14862916	tt0423713	17	206
tt14862966	tt0423713	17	204
tt1486301	tt0813715	4	1
tt14863068	tt0423713	17	205
tt1486398	tt0827947	3	119
tt14864234	tt0782374	22	8
tt14865140	tt12572382	1	9
tt14865276	tt2810310	\N	\N
tt14866082	tt14865290	1	1
tt14866084	tt14865290	1	2
tt14866088	tt14865290	1	3
tt14866090	tt14865290	1	4
tt14866092	tt14865290	1	5
tt14866094	tt14865290	1	6
tt14866106	tt0231035	\N	\N
tt14869262	tt14864684	1	1
tt14869392	tt14864684	1	2
tt14870272	tt0446224	1	4115
tt1487053	tt0055708	2	44
tt1487054	tt0055708	2	45
tt1487055	tt0055708	2	53
tt1487056	tt0055708	24	50
tt14870720	tt11252090	2	1
tt14870730	tt11252090	2	2
tt14870732	tt11252090	2	3
tt14870736	tt11252090	2	4
tt14870742	tt11252090	2	5
tt14870746	tt11252090	2	6
tt14870750	tt11252090	2	7
tt14870754	tt11252090	2	8
tt14870758	tt11252090	2	9
tt14870764	tt11252090	2	10
tt14871374	tt2810310	\N	\N
tt14871404	tt2070564	\N	\N
tt14872046	tt10038600	3	5
tt1487204	tt0408409	3	16
tt14872050	tt10038600	3	6
tt1487205	tt0408409	4	0
tt14872102	tt14272628	1	2
tt14872104	tt14272628	1	3
tt14872106	tt14272628	1	4
tt14872108	tt14272628	1	5
tt14872122	tt14272628	1	6
tt14872124	tt14272628	1	7
tt14872126	tt14272628	1	8
tt14872130	tt14272628	1	10
tt14872132	tt14272628	1	9
tt14872142	tt14272628	1	12
tt14872144	tt14272628	1	11
tt14872146	tt14272628	1	13
tt14872702	tt0231035	\N	\N
tt14873562	tt0446224	1	4116
tt1487508	tt0844653	2	4
tt14875312	tt2070564	\N	\N
tt14875474	tt13657062	1	0
tt1487547	tt0408409	2	1
tt1487548	tt0408409	2	10
tt1487549	tt0408409	2	8
tt1487550	tt0408409	2	2
tt1487551	tt0408409	4	6
tt1487552	tt0408409	2	5
tt1487554	tt0408409	4	9
tt1487555	tt0408409	4	8
tt1487556	tt0408409	4	2
tt1487557	tt0408409	2	9
tt1487558	tt0408409	4	1
tt1487559	tt0408409	2	11
tt1487560	tt0408409	2	15
tt1487561	tt0408409	4	3
tt1487562	tt0408409	2	3
tt1487563	tt0408409	2	7
tt1487564	tt0408409	2	4
tt1487565	tt0408409	2	14
tt1487568	tt0423713	5	243
tt1487569	tt0423713	5	244
tt1487570	tt0423713	5	245
tt1487571	tt0423713	5	246
tt1487572	tt0423713	5	247
tt14876840	tt12759778	1	1
tt14876846	tt12759778	1	2
tt14876848	tt12759778	1	3
tt14876854	tt12759778	1	4
tt14876856	tt12759778	1	5
tt14876866	tt8792478	1	7
tt14876870	tt8792478	1	8
tt14876900	tt2198870	4	13
tt1487706	tt0898266	3	1
tt14877440	tt2810310	\N	\N
tt1487746	tt0055708	\N	\N
tt1487788	tt1173427	2	6
tt1487789	tt1173427	2	9
tt14880320	tt0423713	17	207
tt14880332	tt0423713	17	208
tt1488262	tt0437005	6	6
tt14882992	tt14864684	1	3
tt14883132	tt14864684	1	4
tt14883206	tt14864684	1	5
tt1488356	tt0844653	2	3
tt1488366	tt0103487	1	3647
tt1488367	tt1378167	1	2
tt1488384	tt0408409	2	12
tt1488385	tt0408409	2	13
tt14884018	tt0397306	16	16
tt14884114	tt13640670	1	2
tt14884116	tt13640670	1	3
tt14884150	tt1433870	13	48
tt14884154	tt1433870	13	49
tt14884164	tt12107408	3	4
tt14884314	tt2810310	\N	\N
tt14884608	tt0057731	1	7937
tt14884740	tt0057731	1	7936
tt1488524	tt1173427	2	10
tt1488525	tt1173427	2	7
tt1488526	tt1173427	2	8
tt1488690	tt0381740	8	1
tt1488691	tt0381740	7	29
tt1488715	tt0185799	1	6
tt1488716	tt0185799	1	5
tt1488717	tt0185799	1	3
tt1488718	tt0185799	1	2
tt1488719	tt0185799	1	4
tt1488720	tt0185799	1	8
tt14888236	tt8918282	18	7
tt1488968	tt0080274	1	1
tt1488969	tt0080274	1	2
tt1488970	tt0080274	1	3
tt1488971	tt0080274	1	5
tt1489045	tt0055708	\N	\N
tt1489046	tt0055708	\N	\N
tt14891106	tt2070564	\N	\N
tt14891342	tt2810310	\N	\N
tt1489315	tt0381740	\N	\N
tt14893224	tt0824714	\N	\N
tt14893244	tt0057731	1	7946
tt14893266	tt0057731	1	7945
tt1489361	tt0185799	1	1
tt1489362	tt0185799	1	7
tt14894204	tt0057731	1	7447
tt14894706	tt13747924	19	5
tt14894716	tt13747924	19	6
tt14894722	tt7678620	\N	\N
tt14894726	tt13747924	19	7
tt14894728	tt13747924	19	8
tt14894730	tt13747924	19	10
tt14894734	tt13747924	19	11
tt14894744	tt13747924	19	12
tt14894748	tt13747924	19	13
tt14894752	tt13747924	19	14
tt14894870	tt0423713	17	209
tt14895230	tt0446224	1	4117
tt1489540	tt0408409	3	25
tt1489663	tt0055708	\N	\N
tt14899596	tt2810310	\N	\N
tt14899842	tt0057731	1	7891
tt14899878	tt0057731	1	7898
tt14900002	tt13721954	4	3
tt14900006	tt13721954	4	4
tt14900008	tt13721954	4	5
tt14900474	tt0231035	\N	\N
tt14900600	tt10098248	2	15
tt14900664	tt1433870	13	50
tt14900672	tt1433870	13	51
tt1490107	tt0368479	7	4
tt1490136	tt1242149	1	5
tt1490339	tt1424037	2	1
tt14905054	tt8910922	4	1
tt14905226	tt0446224	1	4118
tt14905344	tt1433870	13	52
tt14905754	tt2070564	\N	\N
tt14905788	tt2810310	\N	\N
tt14906760	tt0231035	\N	\N
tt1490806	tt0368479	7	3
tt14908724	tt8590080	1	2
tt14908732	tt8590080	1	3
tt14908736	tt8590080	1	4
tt14908742	tt8590080	1	5
tt14908750	tt8590080	1	6
tt14908764	tt9022950	2	171
tt14908788	tt14746934	1	1
tt14908790	tt14746934	1	2
tt14908794	tt14746934	1	3
tt14908806	tt14746934	1	4
tt14908836	tt14746934	1	5
tt14909112	tt12759778	1	6
tt14909886	tt9032928	\N	\N
tt14909900	tt9032928	\N	\N
tt14909914	tt9032928	\N	\N
tt14909922	tt9032928	\N	\N
tt14909928	tt9032928	\N	\N
tt14910580	tt2198870	4	14
tt14911588	tt14113644	1	1
tt14911738	tt14113644	1	2
tt14911900	tt14113644	1	3
tt14913004	tt0446224	1	4119
tt14913096	tt0446224	1	4120
tt14913160	tt2810310	\N	\N
tt14913334	tt1433870	13	53
tt1491395	tt0084987	25	51
tt14915126	tt0231035	\N	\N
tt1491892	tt0437005	6	7
tt14919836	tt0057731	1	5781
tt14920154	tt2198870	4	0
tt14921328	tt9032928	\N	\N
tt14921332	tt9032928	\N	\N
tt14921334	tt9032928	\N	\N
tt14921336	tt9032928	\N	\N
tt14921338	tt9032928	\N	\N
tt14921380	tt2070564	\N	\N
tt14921522	tt2070564	\N	\N
tt1492154	tt1424037	2	2
tt1492155	tt1424037	2	3
tt14921608	tt2810310	\N	\N
tt14921636	tt0231035	\N	\N
tt14921730	tt0231035	\N	\N
tt14924418	tt0446224	1	4121
tt14924498	tt0057731	\N	\N
tt14924560	tt0057731	\N	\N
tt14925152	tt9073898	2	8
tt14926378	tt0782374	22	9
tt1492645	tt0907702	2	5
tt14927104	tt2810310	\N	\N
tt14927258	tt0386950	22	5
tt14927268	tt9022950	2	173
tt14927270	tt9022950	2	174
tt14927272	tt9022950	2	175
tt14927274	tt9022950	2	176
tt14927276	tt9022950	3	2
tt14927454	tt12107408	3	5
tt14927684	tt0057731	\N	\N
tt14927696	tt0057731	\N	\N
tt14927826	tt0231035	\N	\N
tt14929378	tt0057731	\N	\N
tt14929826	tt8910922	4	2
tt14930442	tt0057731	\N	\N
tt14930596	tt0057731	\N	\N
tt14930802	tt0423713	17	210
tt14930984	tt0423713	17	211
tt14931092	tt0057731	\N	\N
tt14931102	tt0423713	17	212
tt14931214	tt0423713	17	213
tt14931792	tt2070564	\N	\N
tt14931900	tt13640670	1	4
tt14932064	tt2810310	\N	\N
tt14932208	tt11128256	6	7
tt14933010	tt1628033	\N	\N
tt14933590	tt0057731	1	7594
tt14933792	tt2070564	\N	\N
tt14934440	tt2810310	\N	\N
tt1493474	tt0312172	8	4
tt1493524	tt0423713	5	248
tt1493525	tt0423713	5	249
tt1493526	tt0423713	5	250
tt1493527	tt0423713	5	251
tt1493528	tt0423713	5	252
tt14935918	tt0397306	16	12
tt14936444	tt2070564	\N	\N
tt14938798	tt2810310	\N	\N
tt14938850	tt1433870	13	54
tt14938852	tt1433870	13	55
tt1493955	tt0759364	4	19
tt1493956	tt0759364	4	20
tt1493957	tt0759364	4	21
tt1493958	tt0759364	4	22
tt1493959	tt0759364	4	23
tt1493960	tt0759364	4	24
tt1493961	tt0759364	4	25
tt1493989	tt0381740	7	25
tt1493990	tt0381740	7	23
tt1494007	tt1280822	1	13
tt14940556	tt10098248	2	16
tt1494124	tt0174418	11	5
tt1494125	tt0174418	11	12
tt1494126	tt0174418	11	6
tt1494127	tt0174418	11	3
tt1494128	tt0174418	11	2
tt1494129	tt0174418	11	8
tt1494130	tt0174418	11	11
tt1494131	tt0174418	11	13
tt1494132	tt0174418	11	14
tt1494133	tt0174418	11	15
tt1494134	tt0174418	11	7
tt1494135	tt0174418	11	10
tt1494136	tt0174418	11	9
tt14941828	tt0423713	17	214
tt1494210	tt0898266	3	3
tt14944126	tt0446224	1	4122
tt14944828	tt10484038	\N	\N
tt14946398	tt2810310	\N	\N
tt14946816	tt1433870	13	56
tt14947464	tt14227870	\N	\N
tt14947470	tt14227870	\N	\N
tt14947476	tt14227870	\N	\N
tt14947482	tt14227870	\N	\N
tt14947486	tt14227870	\N	\N
tt14947492	tt14227870	\N	\N
tt14947496	tt14227870	\N	\N
tt14948286	tt0231035	\N	\N
tt14948696	tt12063450	\N	\N
tt14948970	tt0262151	21	26
tt14949556	tt2070564	\N	\N
tt14949624	tt2070564	\N	\N
tt14949650	tt8910922	4	3
tt14951396	tt13176816	1	7
tt14951674	tt0423713	17	215
tt1495169	tt0174418	11	1
tt1495170	tt0174418	11	4
tt1495171	tt0174418	11	17
tt1495238	tt0898266	3	2
tt1495239	tt0084987	25	52
tt14952958	tt0096555	36	7
tt14953068	tt0446224	1	4123
tt14954294	tt2070564	\N	\N
tt14954310	tt2070564	\N	\N
tt14954336	tt2070564	\N	\N
tt14954582	tt0231035	\N	\N
tt14954644	tt0759364	16	5
tt14954652	tt0759364	16	6
tt14955136	tt1433870	13	57
tt14955426	tt3696146	1	1
tt14955430	tt3696146	\N	\N
tt14956092	tt9073898	2	9
tt14956432	tt0423713	17	216
tt14957856	tt14952284	1	1
tt14957870	tt14952284	1	2
tt14957922	tt14952284	1	3
tt14957968	tt14952284	1	4
tt14959458	tt0446224	1	4124
tt14959482	tt2070564	\N	\N
tt14960344	tt13650480	1	9
tt14961054	tt0231035	\N	\N
tt14961240	tt2810310	\N	\N
tt14961304	tt2810310	\N	\N
tt14961340	tt2070564	\N	\N
tt14961806	tt0096555	\N	\N
tt1496184	tt0174418	11	16
tt14963802	tt0782374	22	10
tt14964710	tt1433870	13	58
tt14965164	tt0446224	1	4125
tt14965328	tt2070564	\N	\N
tt14965440	tt14645658	1	58
tt14965472	tt14645658	1	59
tt14965484	tt14645658	1	60
tt14965700	tt0423713	17	217
tt14966500	tt2070564	\N	\N
tt14966502	tt8656264	\N	\N
tt14966506	tt8656264	\N	\N
tt14966594	tt2070564	\N	\N
tt1496678	tt0055708	\N	\N
tt1496679	tt0055708	\N	\N
tt1496680	tt0055708	\N	\N
tt14967502	tt11128256	6	8
tt14967770	tt0423713	17	218
tt14967838	tt12107408	3	6
tt14967870	tt8910922	4	4
tt1496911	tt1234602	1	9
tt1496912	tt1234602	1	12
tt1496913	tt1234602	1	3
tt1496914	tt1234602	1	7
tt1496915	tt1234602	1	6
tt1496916	tt1234602	1	13
tt1496917	tt1234602	1	5
tt1496918	tt1234602	1	11
tt1496919	tt1234602	1	8
tt1496920	tt1234602	1	2
tt1496921	tt1234602	1	10
tt1496922	tt1234602	1	4
tt14969728	tt9032928	\N	\N
tt14969738	tt9032928	\N	\N
tt14969746	tt9032928	\N	\N
tt14969762	tt9032928	\N	\N
tt14969772	tt9032928	\N	\N
tt14971190	tt2070564	\N	\N
tt1497133	tt0055708	24	140
tt1497134	tt0055708	\N	\N
tt14972138	tt0397306	16	13
tt14972280	tt2070564	\N	\N
tt14972446	tt2810310	\N	\N
tt14972470	tt8403570	2	2
tt14972472	tt8403570	2	3
tt14972476	tt8403570	2	5
tt14972478	tt8403570	2	4
tt14972480	tt8403570	2	6
tt14972564	tt9022950	2	177
tt14972566	tt9022950	2	178
tt14972572	tt9022950	2	179
tt14972574	tt9022950	2	180
tt14972578	tt9022950	3	3
tt14972776	tt0446622	16	3
tt14973064	tt13315664	1	1
tt14973066	tt13315664	1	2
tt14973068	tt13315664	1	3
tt14973072	tt13315664	1	4
tt14973074	tt13315664	1	5
tt14973076	tt13315664	1	6
tt14973078	tt13315664	1	7
tt14973080	tt13315664	1	8
tt1497308	tt0231035	\N	\N
tt1497309	tt0231035	\N	\N
tt1497310	tt0231035	\N	\N
tt1497311	tt0231035	\N	\N
tt1497312	tt0231035	\N	\N
tt14973160	tt9165438	2	1
tt14973438	tt3876658	20	4
tt14973670	tt9165438	2	2
tt14973672	tt9165438	2	5
tt14973674	tt9165438	2	4
tt14973676	tt9165438	2	3
tt14973686	tt9165438	2	6
tt14973688	tt9165438	2	7
tt14973690	tt9165438	2	8
tt14973692	tt9165438	3	1
tt14973694	tt9165438	3	2
tt14973998	tt10484038	\N	\N
tt1497465	tt0452046	5	4
tt1497478	tt0085017	2	5
tt14975068	tt0231035	\N	\N
tt1497506	tt0169455	15	12
tt14975294	tt2070564	\N	\N
tt1497564	tt0072562	35	1
tt14975878	tt13721954	4	6
tt14975882	tt13721954	4	7
tt1497840	tt0055708	\N	\N
tt1497841	tt0055708	\N	\N
tt1497842	tt0055708	\N	\N
tt14979064	tt2810310	\N	\N
tt14979288	tt2070564	\N	\N
tt14979358	tt0446622	16	1
tt14979360	tt0446622	16	2
tt14979366	tt0446622	16	4
tt14979368	tt0446622	16	5
tt1497952	tt0437005	6	8
tt1497968	tt0203259	11	5
tt1498012	tt0174418	11	18
tt1498013	tt0174418	11	19
tt1498014	tt0174418	11	20
tt1498015	tt0174418	11	21
tt1498269	tt0824714	\N	\N
tt1498270	tt0824714	\N	\N
tt1498271	tt0824714	\N	\N
tt1498272	tt0824714	\N	\N
tt14983924	tt2070564	\N	\N
tt14984220	tt13640670	1	5
tt14984222	tt13640670	1	6
tt14984224	tt13640670	1	7
tt14984228	tt13640670	1	8
tt14984230	tt13640670	1	9
tt14984386	tt2810310	\N	\N
tt14984488	tt0446224	1	4126
tt1498494	tt0055708	24	70
tt1498495	tt0055708	24	74
tt1498496	tt0055708	24	165
tt1498497	tt0055708	24	68
tt1498498	tt0055708	\N	\N
tt1498499	tt0055708	\N	\N
tt1498500	tt0055708	\N	\N
tt1498667	tt1378167	1	3
tt14987152	tt2070564	\N	\N
tt14987222	tt0446224	1	4127
tt14989048	tt8656264	\N	\N
tt14989060	tt0423713	17	219
tt1498974	tt1242149	1	6
tt14991228	tt14990746	1	1
tt14991266	tt14990746	1	2
tt14991286	tt14990746	1	3
tt14991292	tt14990746	1	4
tt14991308	tt14990746	1	5
tt14991346	tt14990746	1	6
tt14991360	tt14990746	1	7
