name_id	name_	birth_year	death_year
nm0601308	Jacqueline Moore	1964	\N
nm0601401	John Rixey Moore	\N	\N
nm0602425	Milton Moraes	1930	1993
nm0603083	Victor Hugo Morant	\N	\N
nm0603685	Carmen Morell	1929	2015
nm0604941	Paul Morgan	1968	\N
nm0605283	Naoko Mori	1971	\N
nm0606001	Frank Moro	1944	1993
nm0606388	Bill Morris	\N	\N
nm0606547	Genevieve Morris	\N	\N
nm0606691	Julianne Morris	1968	\N
nm0608371	Eduardo Moscovis	1968	\N
nm0609163	Phil Mossman	\N	\N
nm0611540	Monu Mukherjee	1930	2020
nm0611881	Mijail Mulkay	1974	\N
nm0612835	Lourdes MunguÃ­a	1960	\N
nm0613219	Judy Munsen	\N	\N
nm0615452	Rosamaria Murtinho	1935	\N
nm0616311	Ã?ngel MuÃ±oz Alonso	1955	2012
nm0617394	Outi MÃ¤enpÃ¤Ã¤	1962	\N
nm0617399	Eva MÃ¤hl	1965	\N
nm0617527	Mona MÃ¥rtenson	1902	1956
nm0619047	Anant Nag	1948	\N
nm0619077	IchirÃ´ Nagai	1931	2014
nm0620020	Masahiro Nakai	1972	\N
nm0620546	Nalini	\N	\N
nm0620700	Hong Nan	1934	\N
nm0621398	Itaco Nardulli	1974	1991
nm0625268	Craig E. Nelson	\N	\N
nm0625932	Stephen Nemeth	\N	\N
nm0625986	Svetlana Nemolyaeva	1937	\N
nm0626449	Jason Nesmith	1968	\N
nm0627262	Chantal Neuwirth	1948	\N
nm0627700	Sam Newbury	\N	\N
nm0628400	Tommy Newsom	1929	2007
nm0629589	George Nichols	1864	1927
nm0629818	Erwin Nicholson	1929	2001
nm0630124	Ada Nicodemou	1977	\N
nm0630384	Rick Nicolet	1943	\N
nm0631410	Lika Nifontova	\N	\N
nm0632570	Meral Niron	1937	2020
nm0633028	ShÃ´gen Nitta	\N	\N
nm0634120	Jean Pierre Noher	1956	\N
nm0634439	Andrea Noli	1972	\N
nm0634553	Ramon Nomar	1974	\N
nm0634595	Michiko Nomura	1938	\N
nm0635203	Clarence Nordstrom	1893	1968
nm0635207	John Nordstrom	\N	\N
nm0635667	Mabel Normand	1892	1930
nm0636942	Bojana Novakovic	1981	\N
nm0637680	Thoko Ntshinga	\N	\N
nm0638066	Judy Nunn	1945	\N
nm0638824	Michael Nyqvist	1960	2017
nm0639232	Flor NÃºÃ±ez	1954	\N
nm0639297	Elmo NÃ¼ganen	1962	\N
nm0640669	Nancy O'Dell	1966	\N
nm0640734	Charlie O'Donnell	1932	2010
nm0641454	Dennis O'Keefe	1908	1968
nm0642588	Sandra O'Ryan	1960	\N
nm0642820	Terry O'Sullivan	1915	2006
nm0643603	Louie Ocampo	\N	\N
nm0643732	Dominic Ochoa	1973	\N
nm0644524	Ken'ichi Ogata	1942	\N
nm0645011	Minoru Ãki	1923	2009
nm0645048	Don Ohlmeyer	1945	2017
nm0645212	Chikao Ãtsuka	1929	2015
nm0645327	Manuel Ojeda	1940	2022
nm0645599	Gene Okerlund	1942	2019
nm0646021	Keith Olbermann	1959	\N
nm0647016	Tom Oliver	1938	\N
nm0647424	Raquel Olmedo	1937	\N
nm0648025	Annika Olsson	\N	\N
nm0648095	Leif 'Loket' Olsson	1942	\N
nm0648665	Thomas Ong	1969	\N
nm0649178	Alan Oppenheimer	1930	\N
nm0649297	Marie-ThÃ©rÃ¨se Orain	1935	\N
nm0650394	Elizabeth Oropesa	\N	\N
nm0650512	Nikos Orfanos	\N	\N
nm0651219	Miguel Ortiz	1963	\N
nm0652278	Dominika Ostalowska	1971	\N
nm0655759	Paz Padilla	1969	\N
nm0655794	Dasari Padma	\N	2011
nm0657080	Yan Pak	1942	\N
nm0657145	Maria Pakulnis	1956	\N
nm0657184	Surendra Pal	1953	\N
nm0657221	Alicia Palacios	1919	1981
nm0657251	Jorge Palacios	1940	\N
nm0657261	Manuel Palacios	\N	\N
nm0658380	Miguel Palmer	1942	2021
nm0659293	Pandora	\N	\N
nm0659435	Candy Pangilinan	\N	\N
nm0660654	Alex Papps	1969	\N
nm0661094	Don Pardo	1918	2014
nm0661656	Peter G. Parise	\N	\N
nm0662270	Georgie Parker	1964	\N
nm0662776	Patrick Parkhurst	\N	\N
nm0664020	Antony Partos	1968	\N
nm0664455	Jimmy L. Pascual	\N	\N
nm0664892	Jaime Passier-Armstrong	1981	\N
nm0666201	Elizabeth Patterson	1874	1966
nm0666806	Don Michael Paul	\N	\N
nm0667054	Anna Paula	1929	2016
nm0667065	Roderick Paulate	\N	\N
nm0668331	George Payne	1944	\N
nm0668635	Sergio Pazos	1965	\N
nm0668742	Timothy Peach	1963	\N
nm0669304	Johnny Pearson	1925	2011
nm0669789	SusÃº Pecoraro	1953	\N
nm0670445	Jari Pehkonen	1961	\N
nm0670964	Raymond Pellegrin	1925	2007
nm0671231	Matti PellonpÃ¤Ã¤	1951	1995
nm0672176	Janice Pennington	1942	\N
nm0672824	Steve Purcell	\N	\N
nm0672950	Leticia PerdigÃ³n	1956	\N
nm0673205	Rita Pereira	1982	\N
nm0675618	Leif G.W. Persson	1945	\N
nm0675730	Sean Pertwee	1964	\N
nm0675736	Leonardo Perucci	1938	\N
nm0677603	Roland Petit	1924	2011
nm0678683	Roberto Pettinato	1955	\N
nm0679233	Paula PeÃ±a	\N	\N
nm0679516	Kai Pflaume	1967	\N
nm0679539	Jo Ann Pflug	1940	\N
nm0679567	Larry Pfohl	1958	\N
nm0680407	Garry Phillips	\N	\N
nm0681566	Michel Piccoli	1925	2020
nm0682366	Henry Pierce	\N	\N
nm0683788	Valentin Pimstein	1925	2017
nm0684143	Chung-Ping Geung	1922	1999
nm0684481	Hilario Pino	1962	\N
nm0685043	Pedro Piqueras	1955	\N
nm0685123	GlÃ³ria Pires	1963	\N
nm0686029	Tony Pitts	1962	\N
nm0686032	Zasu Pitts	1894	1963
nm0687154	Thomas Plenert	1951	\N
nm0687157	Gianfranco Plenizio	1941	2017
nm0689836	Piet Pols	\N	\N
nm0690642	Edoardo Ponti	1973	\N
nm0691952	FrÃ©dÃ©ric Porte	\N	\N
nm0693847	Morteza Poursamadi	\N	\N
nm0694978	MÃ¡ximo Pradera	1958	\N
nm0695177	Prakash Raj	1965	\N
nm0695412	Ursula Prats	\N	\N
nm0695595	Praveena	1978	\N
nm0695698	Robert Precht	\N	\N
nm0695777	Judy Preece	\N	\N
nm0696038	Paula Prentiss	1938	\N
nm0696383	Billy Preston	1946	2006
nm0698181	Priya Raman	\N	\N
nm0698263	Hanna Probulska	\N	\N
nm0698807	Nicholas Prosser	\N	\N
nm0699941	Alberto Puerta	\N	\N
nm0701982	Antonio PÃ©rez Olea	1923	2005
nm0702448	Myriam PÃ©rsia	1935	\N
nm0704334	Billy Quirk	1873	1926
nm0704472	Robin Quivers	1952	\N
nm0704654	Radhika Sarathkumar	1963	\N
nm0706567	Pablo Rago	1972	\N
nm0707431	Konstantin Raykin	1950	\N
nm0709095	Wes Ramsey	1977	\N
nm0709128	Ramu	1969	2021
nm0709216	Claudia RamÃ­rez	1964	\N
nm0709315	RaÃºl RamÃ­rez	1927	2014
nm0710497	Esther Rantzen	1940	\N
nm0710545	Easwari Rao	1973	\N
nm0710680	Harry Rapf	1880	1949
nm0711710	Dan Rather	1931	\N
nm0711940	Eilon Ratzkovsky	\N	\N
nm0712430	K.S.L. Swamy	1939	2015
nm0712740	Angela Ray	\N	\N
nm0713073	Gene Rayburn	1917	1999
nm0713290	Jean Raymond	1919	2011
nm0713716	Gustavo Re	1908	1979
nm0714117	John Reardon	1930	1988
nm0716420	Joan Regan	1928	2013
nm0717265	Frances Reid	1914	2010
nm0717650	Charles Nelson Reilly	1931	2007
nm0721287	Gladys Reyes	1976	\N
nm0722042	Sergio Reynoso	\N	\N
nm0722416	Dusty Rhodes	1945	2015
nm0722629	Matthew Rhys	1974	\N
nm0722769	Toni Ribas	1975	\N
nm0723172	Carlos Alberto Riccelli	1946	\N
nm0723771	Cliff Richard	1940	\N
nm0724920	Joachim Richert	1938	2007
nm0725765	Nelson Riddle	1921	1985
nm0728539	Clint Ritchie	1938	2009
nm0729153	Amparo Rivelles	1925	2013
nm0730303	Bruce Robbins	\N	\N
nm0730394	Kate Robbins	1958	\N
nm0731533	Robin Roberts	1960	\N
nm0732200	Jean-Yves Robin	\N	\N
nm0733474	Linda Robson	1958	\N
nm0734509	Rod Roddy	1937	2003
nm0735766	Celia Rodriguez	\N	\N
nm0735767	Chelo RodrÃ­guez	\N	\N
nm0735859	Gladys RodrÃ­guez	1943	\N
nm0736110	Ruddy RodrÃ­guez	1967	\N
nm0737332	KÃ¼rt Rogiers	1971	\N
nm0737657	Tino Roig	\N	\N
nm0738198	Tutta Rolf	1907	1994
nm0738359	Reggie Rolle	1976	\N
nm0739132	Virginia Romay	\N	\N
nm0740557	Laurens van Rooyen	1935	\N
nm0741299	Charlie Rose	1942	\N
nm0742000	Julieta Rosen	1962	\N
nm0742254	Kai Rosenberg	1898	1977
nm0742273	Marianne Rosenberg	1955	\N
nm0743536	John Ross	\N	\N
nm0744287	Phillip W. Rossi	\N	\N
nm0744758	Ernst Roters	1892	1961
nm0744786	Audrey Roth	1923	2016
nm0745738	Anne Roumanoff	1965	\N
nm0746298	Alba Roversi	1961	\N
nm0746387	Dan Rowan	1922	1987
nm0746709	Jada Rowland	1943	\N
nm0748270	John Rubinstein	1946	\N
nm0748359	MarÃ­a Rubio	1934	2018
nm0749476	Charles Ruggles	1886	1970
nm0750046	SebastiÃ¡n Rulli	1975	\N
nm0754910	Sabrina	1936	2016
nm0755054	Viviana Saccone	1968	\N
nm0755545	Josie Sadler	1871	1927
nm0756083	Bill Sage	1962	\N
nm0756145	Shiro Sagisu	1957	\N
nm0756929	Pat Sajak	1946	\N
nm0756966	ShÃ´ji Sakai	\N	\N
nm0758353	Elisa Salinas	\N	\N
nm0758411	Justin Salinger	\N	\N
nm0758622	Jorge Sallorenzo	\N	\N
nm0758627	Ken Sallows	\N	\N
nm0759076	June Salter	1932	2001
nm0759569	Josh Salzman	\N	\N
nm0759992	RogÃ©rio Samora	1959	2021
nm0760095	Carina Zampini	1975	\N
nm0760653	Jorge San JosÃ©	1989	\N
nm0760883	Rodrigo SÃ¡nchez PatiÃ±o	1980	\N
nm0762560	Garwin Sanford	1955	\N
nm0763228	Eduardo Santamarina	1969	\N
nm0763363	Luis JosÃ© Santander	1960	\N
nm0764156	Judy Ann Santos	1978	\N
nm0766073	Takako Sasuga	1936	2023
nm0766120	Brooke Satchwell	1980	\N
nm0766316	KÃ´tarÃ´ Satomi	1936	\N
nm0767416	Manuel Saval	1956	2009
nm0767675	Jimmy Savile	1926	2011
nm0767701	Victor Saville	1895	1979
nm0768018	Julia Sawalha	1968	\N
nm0768614	Leonardo Sbaraglia	1970	\N
nm0769136	Hal Scardino	1984	\N
nm0770333	Roger Schawinski	1945	\N
nm0770971	Els de Schepper	1965	\N
nm0771070	Elsje Scherjon	1938	\N
nm0771308	Tony Schiavone	1957	\N
nm0773035	JÃ¼rgen Schmidt	1938	2004
nm0774399	Jeremy Schoenberg	1972	\N
nm0775326	Jumbo Schreiner	1967	\N
nm0775621	John Shrum	1926	1988
nm0777951	Ellen Schwiers	1930	2019
nm0779093	Edward Scott	\N	\N
nm0779866	Tom Everett Scott	1970	\N
nm0780435	Ryan Seacrest	1974	\N
nm0781899	Pamela Adlon	1966	\N
nm0782841	Toshihiko Seki	1962	\N
nm0783932	Alberto Semprini	1908	1990
nm0784589	Mariana Seoane	1976	\N
nm0784854	Iranganie Serasinghe	1927	\N
nm0785047	Rosalinda Serfaty	1969	\N
nm0785479	Eduardo Serrano	1942	\N
nm0785594	Nestor Serrano	1955	\N
nm0786341	Doc Severinsen	1927	\N
nm0787317	Louise Shaffer	1942	\N
nm0788939	Helen Sharman	\N	\N
nm0789049	Henry Sharp	1892	1966
nm0789485	Mickey Shaughnessy	1920	1985
nm0790202	Boris Shcherbakov	1949	\N
nm0790360	William Shea	1856	1918
nm0790466	Marty Sheargold	\N	\N
nm0790858	Aashif Sheikh	1960	\N
nm0792135	Beatriz Sheridan	1934	2006
nm0792279	Juliet Sheridon	1969	\N
nm0792605	Vincent Sherman	1906	2006
nm0793554	Bin Shimada	1954	\N
nm0793813	Sung-il Shin	1937	2018
nm0793992	RyÃ´ko Shinohara	1973	\N
nm0794054	Yoku Shioya	1958	\N
nm0794918	Dinah Shore	1916	1994
nm0796093	Fernando Schwartz	1937	\N
nm0798260	Hristina Sylva	1936	1994
nm0799193	Soledad Silveyra	1952	\N
nm0799226	Satu Silvo	1962	\N
nm0799298	Jean Carlo Simancas	1949	\N
nm0803021	Gene Siskel	1946	1999
nm0803791	Norbert Skalden	1936	1981
nm0804006	Hal Skelly	1891	1934
nm0805573	Danny Slavin	1973	\N
nm0805785	Erika Slezak	1946	\N
nm0805813	Dan Slider	\N	\N
nm0807109	Ger Smit	1933	2012
nm0807544	Brix Smith-Start	1962	\N
nm0808471	Hope Harmel Smith	\N	\N
nm0809952	Shepard Smith	1964	\N
nm0810101	Taran Noah Smith	1984	\N
nm0811571	Tom Snyder	1936	2007
nm0811666	JÃ´ Soares	1938	2022
nm0811776	Carlos Sobera	1960	\N
nm0812408	Ruzica Sokic	1934	2013
nm0812806	Malena Solda	1977	\N
nm0813691	Miguel Ã?ngel SolÃ¡	1950	\N
nm0813827	Brett Somers	1924	2007
nm0814211	Roland Sonder-Mahnken	1915	1980
nm0815154	Renata Sorrah	1947	\N
nm0815280	Carlota Sosa	1957	\N
nm0815462	Kopi Sotiropulos	\N	\N
nm0815529	Gabriel Soto	1975	\N
nm0815608	VÃ­ctor Soto	\N	\N
nm0815658	Tito Sotto	1948	\N
nm0816310	Laura Soveral	1933	2018
nm0816828	Gabriela Spanic	1973	\N
nm0817602	Sandra Speichert	1971	\N
nm0819491	Jens JÃ¸rn Spottag	1957	\N
nm0820715	Julian St. Jox	1966	\N
nm0821299	Jim Stafford	1944	\N
nm0823661	Jane Startz	\N	\N
nm0826032	Mark Steines	1964	\N
nm0826888	George Stephanopoulos	1961	\N
nm0828288	Brinke Stevens	1954	\N
nm0828538	Kimberly Stevens	\N	\N
nm0829594	Leslie Stewart	\N	\N
nm0829795	Roy Stewart	1883	1933
nm0832928	George Stover	1946	\N
nm0834079	John Street	1914	2008
nm0834110	Janet Street-Porter	1946	\N
nm0834324	Gill Stribling-Wright	\N	\N
nm0835028	Nicola Strong	\N	\N
nm0835181	George Stroumboulopoulos	1972	\N
nm0835791	Mary Stuart	1926	2002
nm0836343	Jim Sturgess	1978	\N
nm0837181	Paul Suderman	\N	\N
nm0838029	Dean Sullivan	1955	\N
nm0838047	Ed Sullivan	1901	1974
nm0839326	Daniel Sunjata	1971	\N
nm0839432	Martti Suosalo	1962	\N
nm0839820	Sushant Singh	1972	\N
nm0840642	TeiyÃ» IchiryÃ»sai	1958	\N
nm0840805	Lucero SuÃ¡rez	\N	\N
nm0840994	Pertti Sveholm	1953	\N
nm0841554	S.N. Swamy	\N	\N
nm0842104	Claire Sweeney	1971	\N
nm0843381	Emily Symons	1969	\N
nm0843543	Lemore Syvan	\N	\N
nm0843601	Scott Szabo	\N	\N
nm0843684	Luciano Szafir	1968	\N
nm0844983	Jordi SÃ¡nchez	1964	\N
nm0845120	MÃ³nica SÃ¡nchez	1970	\N
nm0845388	Claude SÃ©rillon	\N	\N
nm0846548	SaÃ¯d Taghmaoui	1973	\N
nm0847141	Kazue Takahashi	1928	1999
nm0847313	Yoshino Takamori	1963	\N
nm0847388	Gara Takashima	1955	\N
nm0847395	Reiko Takashima	1964	\N
nm0847758	Erez Tal	1961	\N
nm0848226	Constance Talmadge	1898	1973
nm0849672	Mary Tanner Bailey	1963	\N
nm0850459	Petra Tarjanne	\N	\N
nm0853079	Robert Taylor	1963	\N
nm0854199	Cristina Tejedor	1959	\N
nm0854476	Rudy Tellez	1930	2008
nm0854996	Birgit Tengroth	1915	1983
nm0856353	Domingo Tessier	1918	2014
nm0856533	Walter Tetley	1915	1975
nm0857352	Ulrich Thein	1930	1995
nm0859599	Tony Thomas	1927	1997
nm0860003	Craig Thomson	\N	\N
nm0860441	Malcolm Thompson	\N	\N
nm0860726	Stacey Thomson	\N	\N
nm0861185	June Thorburn	1931	1967
nm0861664	Harriet Thorpe	1957	\N
nm0863114	Cecilia Tijerina	1971	\N
nm0864436	Alan Titchmarsh	1949	\N
nm0865435	Hermann Toelcke	1953	\N
nm0865575	Ugo Tognazzi	1922	1990
nm0865945	Fabiola Toledo	\N	\N
nm0866055	James Tolkan	1931	\N
nm0866189	Vladimir Tolokonnikov	1943	2017
nm0866691	Vesna Tominac	1968	\N
nm0866895	Alejandro Tommasi	1957	\N
nm0867327	Tonino	1963	\N
nm0867813	Eugenia Tobal	1975	\N
nm0868100	Christiane Torloni	1957	\N
nm0868381	Joel Torre	1961	\N
nm0868456	David Torrence	1864	1951
nm0868610	Diego Torres	1971	\N
nm0868670	Jackie Torres	\N	\N
nm0869978	Ajay Rochester	\N	\N
nm0871070	Monica Trapaga	\N	\N
nm0871242	Raul Travassos	\N	\N
nm0871254	Oscar Traven	\N	\N
nm0871618	Alex Trebek	1940	2020
nm0873840	Robert Trow	1926	1998
nm0874339	Donald Trump	1946	\N
nm0874597	Nikos Tsachiridis	1933	2015
nm0874656	Natalia Tsaliki	\N	\N
nm0874868	Yin Tse	1936	\N
nm0878911	Steven Tyler	1948	\N
nm0878951	Michael Tylo	1947	2021
nm0879391	Carlos TÃ©llez	\N	1994
nm0879902	Bob Uecker	1934	\N
nm0881907	Alfredo Uribe	1922	\N
nm0883305	Vaishnavi Mahant	1974	\N
nm0883557	Beatriz ValdÃ©s	1963	\N
nm0885219	Arturo Valls	1975	\N
nm0886469	Diana Van der Vlis	1935	2001
nm0886691	Frans van Dusschoten	1933	2005
nm0886833	Beau van Erven Dorens	1970	\N
nm0888441	David Vanacore	\N	\N
nm0888863	Roel Vanderstukken	1976	\N
nm0888909	Peter Van de Velde	1967	\N
nm0888953	Nikos Vandoros	1924	\N
nm0889785	Amelia Vargas	1928	2019
nm0889805	Chavela Vargas	1919	2012
nm0890087	James Yarnell	\N	\N
nm0890118	Reg Varney	1916	2008
nm0890622	Mita Vashisht	1967	\N
nm0890850	Nick Vasu	1926	2004
nm0891830	Gonzalo Vega	1946	2016
nm0892861	FabiÃ¡n Vena	1968	\N
nm0894052	Ã?ngela Vergara	1974	\N
nm0894123	Kurt Vergult	\N	\N
nm0894728	Valerie Vernon	1975	\N
nm0894969	Gardo Versoza	1969	\N
nm0896306	Eliana Vidal	1921	2001
nm0896628	ClÃ¡udia Vieira	1979	\N
nm0896697	Susana Vieira	1942	\N
nm0896868	Michelle Vieth	1979	\N
nm0897333	Margarida Vila-Nova	1983	\N
nm0898031	Juan Alfredo Villareal	\N	\N
nm0898159	VicenÃ§ Villatoro	1957	\N
nm0900418	Esther Bizcarrondo	\N	\N
nm0900944	Paul Vogel	1899	1975
nm0902490	Heinz von Jaworsky	1912	1999
nm0903111	Max von Thun	1977	\N
nm0903167	Joachim von Vietinghoff	1941	\N
nm0904149	Peter Vroom	1968	\N
nm0904222	Aljosa Vuckovic	1946	\N
nm0905357	Steven Waddington	1967	\N
nm0906627	Ralph Waite	1928	2014
nm0907518	Andrew Walker	\N	\N
nm0907863	Joe Walker	1963	\N
nm0909259	Hal B. Wallis	1899	1986
nm0910535	Jess Walton	1949	\N
nm0910709	Irene Wan	1966	\N
nm0910881	Eddie Wang	1913	1981
nm0911285	David Warbeck	1941	1997
nm0911410	Bill Ward	1916	1999
nm0912308	Billy Warlock	1961	\N
nm0913461	J. Dennis Washington	\N	\N
nm0916563	Florian Weber	1976	\N
nm0918574	Bill Weir	1967	\N
nm0919327	Dwight Weist	1910	1991
nm0919994	Bob Wellings	1934	2022
nm0922970	Jay Weston	1929	\N
nm0923299	Eleonora Wexler	1974	\N
nm0924130	Alan Whicker	1921	2013
nm0924508	Betty White	1922	2021
nm0925755	Brian Whitehouse	1933	\N
nm0925930	June Whitfield	1925	2018
nm0926627	Dennis Wholey	\N	\N
nm0927833	Paul Wight	1972	\N
nm0929093	JosÃ© Wilker	1946	2014
nm0929720	Arnold Willems	1932	2022
nm0929745	Catalijn Willemsen	1968	\N
nm0931261	Mark T. Williams	1976	\N
nm0931292	Megan Williams	1956	2000
nm0931354	Montel Williams	1956	\N
nm0931707	Sita Williams	1947	\N
nm0932253	John Willink	\N	\N
nm0932510	Adam Willits	1972	\N
nm0933798	Mara Wilson	1987	\N
nm0934438	Steve Wimberly	\N	\N
nm0935042	Wally Wingert	1961	\N
nm0935183	Claudia Winkleman	1972	\N
nm0938739	Grazyna Wolszczak	1958	\N
nm0938860	Won Namkung	1934	\N
nm0939056	Fann Wong	1971	\N
nm0940146	Monty Woodard	\N	\N
nm0940182	Jackie Woodburne	1956	\N
nm0940430	Tom Woodruff Jr.	1959	\N
nm0941019	Marjorie Woodworth	1919	2000
nm0942590	Lawrence Wright	1947	\N
nm0942825	Steve Wright	\N	\N
nm0943920	Victoria Wyndham	1945	\N
nm0944406	Thomas A. Xavier	\N	\N
nm0945112	Leonid Yakubovich	1945	\N
nm0945813	Rico Yan	1975	2002
nm0947236	Mikhail Efremov	1963	\N
nm0947331	Yuri Yekelchik	1907	1956
nm0947803	Ling Yeung	\N	\N
nm0948796	Edith Yorke	1867	1934
nm0951133	Deanna Yusoff	1967	\N
nm0951278	Eduardo YÃ¡Ã±ez	1960	\N
nm0952833	Gigi Zanchetta	1967	\N
nm0955316	Kasym Zhakibayev	1929	2011
nm0955573	Konstantin Zheldin	1933	\N
nm0958784	Humberto Zurita	1954	\N
nm0959397	Carmen Julia Ã?lvarez	1952	\N
nm0962202	Albert Goldman	1927	1994
nm0968656	Nadja Benaissa	1982	\N
nm0970351	Percy Thrower	1913	1988
nm0973888	George Thorogood	1950	\N
nm0974832	Peter H. Gilmore	\N	\N
nm0975336	John Norris	1959	\N
nm0990442	Ben Carson	1951	\N
nm0991112	Stephanie Meurer	\N	\N
nm0991651	Guillermo DÃ¡vila	1955	\N
nm0991700	Garou	1972	\N
nm0993095	Sahar Jafari Jozani	1978	\N
nm0993242	ClÃ©mence PoÃ©sy	1982	\N
nm10002677	Pallavi Gupta	\N	\N
nm10006004	SikÃªra Junior	\N	\N
nm1000842	Fierita	1974	\N
nm10012081	Sienna Burnett	\N	\N
nm10012084	Damon Anthis	\N	\N
nm1001231	Yochanan Kredo	\N	\N
nm1001243	Kushboo	1970	\N
nm10016895	Singh Ram	\N	\N
nm1001755	Tanika Ray	1972	\N
nm10021393	Neha Saxena	\N	\N
nm1002520	Harry Carlisle	\N	\N
nm10039239	Rutpanna Aishwarya	\N	\N
nm10043116	Zalak Desai	\N	\N
nm10044693	Sheela Singh	\N	\N
nm10045188	P.S. Dharan	\N	\N
nm1005287	Andrea McLean	1969	\N
nm10055811	AgustÃ­n Belachur	\N	\N
nm10057575	Kai Xu	1995	\N
nm1006879	Dolphy	1928	2012
nm1008015	Bas Rutten	1965	\N
nm1009405	Sunshine Dizon	1983	\N
nm1009506	Mandy McElhinney	1970	\N
nm1009700	Sandro Messina	\N	\N
nm1010797	Ahmad Busu	\N	\N
nm10109317	Dhanashri Bhalekar	\N	\N
nm1011002	Renata Dominguez	1980	\N
nm1011209	Amy Grabow	1979	\N
nm10114485	Sayali Sanjeev	1993	\N
nm10117174	Pallavi Ramisetty	\N	\N
nm10117742	Shogo Amo	\N	\N
nm10120013	Sameera Sherief	\N	\N
nm10126178	Shanali Weerasinghe	\N	\N
nm1012993	Frank Dierens	\N	\N
nm10131395	Sai Kumar	\N	\N
nm10134806	Neha Amandeep	\N	\N
nm10134807	Debjani Modak	\N	\N
nm1013768	Kate Dobson	\N	\N
nm1014395	Nawab Arzoo	\N	\N
nm10145956	Annabelle Strutt	\N	\N
nm10147783	Noah Culbreth	\N	\N
nm10167953	Vikas Seth	\N	\N
nm1017163	Nicola Bell	\N	\N
nm1017262	Luisa Merino	\N	\N
nm10174528	Kulanthai Velu Siva Ananthan	\N	\N
nm10176786	Ximena FalcÃ³n	\N	\N
nm1018224	Anant Jog	\N	\N
nm10189507	Shehani Wijethunge	\N	\N
nm10189876	Alan Dunn	\N	\N
nm10190147	Elena Blinnikova	1968	\N
nm10198745	Julie Holzmann	\N	\N
nm1021220	Alison Palmer Bourke	\N	\N
nm10212916	Sarah French	\N	\N
nm10217891	Lily Chakraborty	\N	\N
nm1022002	Pavlos Orkopoulos	1953	\N
nm1022740	StÃ©phane Bern	1963	\N
nm10230242	Nirupam Paritala	\N	\N
nm10230330	Sandani Pathiranage	\N	\N
nm1023938	Lyndyann Barrass	1976	\N
nm1025137	JosÃ© Luis RodrÃ­guez 'El Puma'	1943	\N
nm10256221	Han Jin	\N	\N
nm1026557	Raju Singh	\N	\N
nm10271896	Manish Shirke	\N	\N
nm1027650	Ashraf Abdel Ghafour	1942	\N
nm1028114	Pankaj Berry	1932	\N
nm1029102	Cogie Domingo	1985	\N
nm10293200	Gerard Rennick	1970	\N
nm10294034	Dystany Muse	\N	\N
nm10294035	Isabella Hawker	\N	\N
nm10321000	Annette Behnken	1969	\N
nm10323970	Hans Michelbach	1949	\N
nm1034330	Angel Dark	1982	\N
nm10344407	Amaya Adikari	\N	\N
nm1035396	Kevin Frazier	1964	\N
nm10356186	Tristan Thompson	1991	\N
nm1035682	Derek Luke	1974	\N
nm10358026	Reggi Djundjunan	\N	\N
nm10359131	Om Gahlot	\N	\N
nm10359915	John Demers	\N	\N
nm1037342	Ray Harman	\N	\N
nm1039097	VÃ­ctor Serrano	\N	\N
nm10392762	Jingru You	\N	\N
nm1041699	Tamori	1945	\N
nm10418970	Birgit Aaby	\N	\N
nm10418971	Tommy Ahlers	\N	\N
nm10419832	Tommy Portugal	\N	\N
nm10419960	Jacqueline Amirfallah	1960	\N
nm1041999	Hae-Jin Yoo	1970	\N
nm10427329	Gaurav Ponkshe	1988	\N
nm10427984	Mahesh Tagde	\N	\N
nm1044611	Pedro Moreno	1980	\N
nm1044906	Douglas Brinkley	1960	\N
nm10459562	Sri Adhikari	\N	\N
nm1046729	Jean-Jacques SempÃ©	1932	2022
nm10470143	Eric R. Backes	\N	\N
nm10472054	Rohit Samanta	\N	\N
nm10474291	Seth Birnbaum	\N	\N
nm1047634	Paul Donovan	\N	\N
nm10485836	Vandana Lalwani	\N	\N
nm10497550	Caroline Azzam	\N	\N
nm10497560	Hadi Damien	\N	\N
nm10497761	Ãzge Yagiz	1997	\N
nm10497762	Munise Ãzlem	\N	\N
nm10504225	Sandipta Sen	1986	\N
nm1050757	Ji-won Ye	1973	\N
nm10509380	Harish Dudhade	\N	\N
nm1051295	Hunter King	1993	\N
nm10516464	Yujun He	\N	\N
nm10516465	Bolin Dou	\N	\N
nm10516466	Yi Gang	\N	\N
nm10516467	Weilun Zhong	\N	\N
nm10519048	Lavanya Nair	\N	\N
nm10519054	Ajoobsha	\N	\N
nm10521691	Swanandi Tiikekar	\N	\N
nm10541657	Maksymilian Zielinski	\N	\N
nm10542847	Jamie Johns	\N	\N
nm10542848	Hayden Campbell	\N	\N
nm10542849	Minanne Kong	\N	\N
nm10542850	Sarah Kong	\N	\N
nm10542851	Cat Glass	\N	\N
nm10542852	Jeremy Hill	\N	\N
nm10542854	Mitch Davies	\N	\N
nm10543506	Sanvi Ratnalikar	\N	\N
nm10544648	Rajesh Thrissure	\N	\N
nm10547834	Aswathy Sreekanth	\N	\N
nm10549129	Yunrui Li	\N	\N
nm1055698	Nobuyoshi Koshibe	1933	2014
nm10572662	Roman Roell	1965	\N
nm1057339	Erik Klein	\N	\N
nm10573585	Choudary	\N	\N
nm1058545	Joaquim Horta	1974	\N
nm10586571	Erin Antilla	\N	\N
