title_id	ordering	name_id	job_category	job
tt15820120	5	nm12755016	cinematographer	\N
tt15950594	1	nm13091720	actress	\N
tt15950594	2	nm13109244	director	\N
tt16001180	1	nm0125712	actor	\N
tt16001180	2	nm0838029	actor	\N
tt16001180	3	nm0281939	actress	\N
tt16001180	4	nm0842104	actress	\N
tt16001180	5	nm0715087	writer	creator
tt16001180	6	nm0698807	producer	producer
tt16001180	7	nm0942825	composer	\N
tt16001180	8	nm1013768	editor	\N
tt1602662	1	nm0341110	self	\N
tt1602662	2	nm1101558	self	\N
tt1602662	3	nm0504776	self	\N
tt1602662	4	nm2109406	self	\N
tt1602662	5	nm1566468	director	\N
tt1602662	6	nm0807544	self	\N
tt1602662	7	nm1094212	self	\N
tt16089560	1	nm1041699	self	\N
tt16089560	2	nm2618196	actor	\N
tt16089560	3	nm2501191	actor	\N
tt16089560	4	nm3591597	writer	teleplay
tt16089560	5	nm1715642	producer	producer
tt16089560	6	nm1618384	producer	producer
tt16089560	7	nm1981157	producer	producer
tt16089560	8	nm5618365	composer	\N
tt16089560	9	nm0756145	composer	\N
tt16115612	1	nm10900738	actress	\N
tt16115612	2	nm12747746	actor	\N
tt16115612	3	nm11086820	actor	\N
tt16115612	4	nm12690368	director	\N
tt16115612	5	nm8077384	producer	producer
tt16115612	6	nm10900740	producer	producer
tt1616263	1	nm1864866	self	\N
tt1616263	2	nm3824441	self	\N
tt1616263	3	nm2621185	self	\N
tt1616263	4	nm3054750	director	\N
tt16200902	1	nm13071190	self	\N
tt16200902	2	nm5955616	self	\N
tt16200902	3	nm13171429	self	\N
tt16200902	4	nm13171458	self	\N
tt16200902	5	nm13171455	self	\N
tt16200902	6	nm5573374	self	\N
tt16200902	7	nm13171460	self	\N
tt16200902	8	nm13171351	self	\N
tt16245010	10	nm0445017	actress	\N
tt16245010	1	nm0024720	actress	\N
tt16245010	2	nm0067079	actor	\N
tt16245010	3	nm0073217	actor	\N
tt16245010	4	nm0076375	actress	\N
tt16245010	5	nm0118011	actor	\N
tt16245010	6	nm0160055	actor	\N
tt16245010	7	nm0198948	actor	\N
tt16245010	8	nm0301083	actress	\N
tt16245010	9	nm0303168	actor	\N
tt16274696	10	nm1892822	producer	producer
tt16274696	1	nm4389267	actor	\N
tt16274696	2	nm13163823	actor	\N
tt16274696	3	nm6936494	actor	\N
tt16274696	4	nm10117742	actor	\N
tt16274696	5	nm7008741	director	\N
tt16274696	6	nm5294339	writer	teleplay
tt16274696	7	nm12807017	writer	novel
tt16274696	8	nm11343173	producer	producer
tt16274696	9	nm9784509	producer	producer
tt16274850	10	nm0645212	actor	\N
tt16274850	1	nm0038358	actress	\N
tt16274850	2	nm1148757	actor	\N
tt16274850	3	nm0299331	actor	\N
tt16274850	4	nm0353717	actor	\N
tt16274850	5	nm0385848	actor	\N
tt16274850	6	nm0408346	actor	\N
tt16274850	7	nm1100488	actor	\N
tt16274850	8	nm0457533	actress	\N
tt16274850	9	nm0620020	actor	\N
tt16293246	1	nm0395285	actor	\N
tt16293246	2	nm1352017	director	\N
tt16293246	3	nm0672824	editor	\N
tt16293246	4	nm13092703	editor	\N
tt16302314	10	nm3593927	editor	\N
tt16302314	1	nm4449367	actress	\N
tt16302314	2	nm9488960	actor	\N
tt16302314	3	nm4377034	actor	\N
tt16302314	4	nm9488959	director	chief director
tt16302314	5	nm2257646	writer	written by
tt16302314	6	nm2756464	writer	story
tt16302314	7	nm0080315	producer	producer
tt16302314	8	nm9488962	composer	\N
tt16302314	9	nm1331234	cinematographer	director of photography
tt16307124	1	nm13131752	actress	\N
tt16307124	2	nm13184628	director	\N
tt1630835	10	nm3876656	self	\N
tt1630835	1	nm0210916	self	\N
tt1630835	2	nm0256105	self	\N
tt1630835	3	nm3876099	self	\N
tt1630835	4	nm3875335	self	\N
tt1630835	5	nm1071135	self	\N
tt1630835	6	nm3876103	self	\N
tt1630835	7	nm6651502	self	\N
tt1630835	8	nm3875500	self	\N
tt1630835	9	nm3868520	self	\N
tt1653343	1	nm1227522	self	\N
tt1653343	2	nm0000107	self	\N
tt1653343	3	nm0069166	self	\N
tt1653343	4	nm0001005	self	\N
tt1655859	1	nm0538316	self	\N
tt1660273	10	nm0454117	actress	\N
tt1660273	1	nm0793992	actress	\N
tt1660273	2	nm1216345	actor	\N
tt1660273	3	nm0008369	actor	\N
tt1660273	4	nm6416957	actor	\N
tt1660273	5	nm1526504	actress	\N
tt1660273	6	nm5104517	actress	\N
tt1660273	7	nm0409284	actor	\N
tt1660273	8	nm0434596	actor	\N
tt1660273	9	nm0441377	actor	\N
tt1669096	1	nm0821707	director	\N
tt1669096	2	nm0387545	writer	comic strip Jerry on the Job
tt1669096	3	nm0106218	producer	producer
tt16747572	1	nm2273524	self	\N
tt16747572	2	nm4129990	director	\N
tt16747572	3	nm13256413	editor	\N
tt16766252	10	nm0059941	actor	\N
tt16766252	1	nm2507102	actor	\N
tt16766252	2	nm3635732	actress	\N
tt16766252	3	nm0016089	actor	\N
tt16766252	4	nm1855673	actress	\N
tt16766252	5	nm1238851	director	\N
tt16766252	6	nm0259897	writer	\N
tt16766252	7	nm0408389	producer	producer
tt16766252	8	nm1962540	actress	\N
tt16766252	9	nm1728233	actress	\N
tt1679332	10	nm2483863	cinematographer	\N
tt1679332	1	nm0000654	actor	\N
tt1679332	2	nm0000457	actor	\N
tt1679332	3	nm0675730	actor	\N
tt1679332	4	nm0905357	actor	\N
tt1679332	5	nm2398433	director	\N
tt1679332	6	nm3966115	writer	screenplay
tt1679332	7	nm0449564	producer	producer
tt1679332	8	nm1434205	producer	producer
tt1679332	9	nm2087515	composer	\N
tt1680387	1	nm0054837	self	\N
tt1680387	2	nm0103307	self	\N
tt1680387	3	nm0239197	self	\N
tt1680387	4	nm0672176	self	\N
tt1680387	5	nm0022750	director	\N
tt1680387	6	nm0229703	producer	producer
tt1680387	7	nm0744287	producer	producer
tt1680387	8	nm0435664	composer	\N
tt1680387	9	nm0734509	self	\N
tt16807068	1	nm13279893	self	\N
tt16807068	2	nm13279878	self	\N
tt16807068	3	nm13209552	self	\N
tt16807068	4	nm0409384	self	\N
tt16807068	5	nm12299131	self	\N
tt16807068	6	nm13279891	self	\N
tt16807068	7	nm13252401	self	\N
tt16938832	1	nm1203430	director	\N
tt16965484	1	nm1203430	director	\N
tt16966502	1	nm1203430	director	\N
tt16967408	1	nm0835791	actress	\N
tt16967408	2	nm0354261	actor	\N
tt16967408	3	nm0919327	actor	\N
tt16967408	4	nm0934807	writer	created by
tt16967408	5	nm0405163	composer	\N
tt16980100	1	nm1203430	director	\N
tt16980592	1	nm1203430	director	\N
tt1698568	10	nm1415680	editor	\N
tt1698568	1	nm3439148	actress	\N
tt1698568	2	nm0098045	actor	\N
tt1698568	3	nm0237244	actress	\N
tt1698568	4	nm3550488	actor	\N
tt1698568	5	nm2543803	director	\N
tt1698568	6	nm4002587	writer	writer
tt1698568	7	nm1680317	producer	producer
tt1698568	8	nm2579512	composer	\N
tt1698568	9	nm2829946	cinematographer	\N
tt17013390	1	nm1203430	director	\N
tt17030826	1	nm2999307	director	\N
tt17030826	2	nm0400724	director	\N
tt17030826	3	nm2482611	producer	producer
tt17030826	4	nm0508048	composer	\N
tt17030826	5	nm4141287	cinematographer	\N
tt17030826	6	nm4512608	cinematographer	\N
tt17030826	7	nm2719579	editor	\N
tt17054922	1	nm2045259	actress	\N
tt17054922	2	nm2069739	actor	\N
tt17054922	3	nm13220986	director	\N
tt1708359	10	nm0573093	writer	creator
tt1708359	1	nm3041506	actress	\N
tt1708359	2	nm3042731	actress	\N
tt1708359	3	nm3808325	actor	\N
tt1708359	4	nm1078479	actor	\N
tt1708359	5	nm4953168	writer	\N
tt1708359	6	nm2057866	writer	writer
tt1708359	7	nm0315383	writer	writer
tt1708359	8	nm2666858	writer	writer
tt1708359	9	nm1550100	writer	writer
tt1709377	1	nm1627682	self	\N
tt17164656	1	nm0026153	writer	creator
tt17164656	2	nm1434523	writer	created by
tt17164656	3	nm1436816	writer	\N
tt17164656	4	nm12372910	writer	\N
tt1718158	10	nm0609163	composer	\N
tt1718158	1	nm0000206	actor	\N
tt1718158	2	nm0636942	actress	\N
tt1718158	3	nm2564938	actress	\N
tt1718158	4	nm0839326	actor	\N
tt1718158	5	nm2384597	director	\N
tt1718158	6	nm1021220	producer	producer
tt1718158	7	nm0438210	producer	producer
tt1718158	8	nm0843543	producer	producer
tt1718158	9	nm2007213	composer	\N
tt17351842	1	nm0026153	writer	creator
tt17351842	2	nm1434523	writer	created by
tt17351842	3	nm1436816	writer	\N
tt17351842	4	nm12372910	writer	\N
tt1736710	10	nm0445313	self	\N
tt1736710	1	nm2675634	self	\N
tt1736710	2	nm1188907	self	\N
tt1736710	3	nm1683155	self	\N
tt1736710	4	nm1894922	self	\N
tt1736710	5	nm2462587	director	\N
tt1736710	6	nm2292224	producer	producer
tt1736710	7	nm1860336	producer	producer
tt1736710	8	nm2914144	producer	producer
tt1736710	9	nm0004961	self	\N
tt17375636	1	nm1203430	director	\N
tt1745683	1	nm0803791	actor	\N
tt1745683	2	nm0724920	actor	\N
tt1745683	3	nm0420703	actor	\N
tt1745683	4	nm0773035	actor	\N
tt1745683	5	nm1856752	director	\N
tt1745683	6	nm3131776	writer	\N
tt1745683	7	nm4012353	producer	producer
tt1745683	8	nm0814211	composer	\N
tt1745683	9	nm0427067	production_designer	\N
tt17520068	1	nm3820938	self	\N
tt17520068	2	nm1809055	producer	producer
tt1752808	1	nm0261805	self	\N
tt1752808	2	nm1814260	self	\N
tt1752808	3	nm1081836	self	\N
tt1752808	4	nm0571561	self	\N
tt1752808	5	nm0625268	production_designer	\N
tt1752808	6	nm0743536	actor	\N
tt1752808	7	nm3286326	self	\N
tt1761951	10	nm3638557	self	\N
tt1761951	1	nm0835181	self	\N
tt1761951	2	nm0974832	self	\N
tt1761951	3	nm3597624	self	\N
tt1761951	4	nm0000691	self	\N
tt1761951	5	nm4679739	writer	\N
tt1761951	6	nm1018791	writer	writer
tt1761951	7	nm1091240	writer	writer
tt1761951	8	nm1197498	writer	\N
tt1761951	9	nm3645741	self	\N
tt1763141	1	nm1459999	actor	\N
tt1763141	2	nm1413024	self	\N
tt17716470	10	nm13328506	producer	producer
tt17716470	1	nm0508785	writer	creator
tt17716470	2	nm4776746	writer	creator
tt17716470	3	nm5233970	writer	creator
tt17716470	4	nm3627043	producer	producer
tt17716470	5	nm13328505	producer	producer
tt17716470	6	nm6594716	producer	producer
tt17716470	7	nm13328507	producer	producer
tt17716470	8	nm5766554	producer	producer
tt17716470	9	nm13328502	producer	producer
tt1776207	1	nm0473508	actress	\N
tt1776207	2	nm0105640	actor	\N
tt1776207	3	nm0414215	actress	\N
tt1776207	4	nm0777951	actress	\N
tt1776207	5	nm0340170	director	\N
tt1776207	6	nm0458305	writer	screenplay
tt1776207	7	nm0434702	composer	\N
tt1776207	8	nm0383896	cinematographer	\N
tt1776207	9	nm0003285	editor	\N
tt1782278	10	nm0021961	cinematographer	director of photography
tt1782278	1	nm0571160	actress	\N
tt1782278	2	nm0507073	actor	\N
tt1782278	3	nm0289130	actress	\N
tt1782278	4	nm0587060	actor	\N
tt1782278	5	nm0601095	director	\N
tt1782278	6	nm0303335	writer	novel
tt1782278	7	nm0574692	writer	written by
tt1782278	8	nm0931707	producer	producer
tt1782278	9	nm0121431	composer	\N
tt1786700	1	nm0002615	producer	producer
tt1787038	1	nm2880354	self	\N
tt1787038	2	nm4197171	self	\N
tt1787038	3	nm4193742	self	\N
tt1787038	4	nm4175965	self	\N
tt1787038	5	nm4177245	self	\N
tt1787038	6	nm4183146	self	\N
tt1787038	7	nm4175782	self	\N
tt1787038	8	nm2571137	self	\N
tt1787038	9	nm2567683	self	\N
tt1801560	1	nm1451418	self	\N
tt18238458	10	nm1461971	producer	producer
tt18238458	1	nm0593047	actress	\N
tt18238458	2	nm1789365	actress	\N
tt18238458	3	nm0847388	actress	\N
tt18238458	4	nm2910959	actor	\N
tt18238458	5	nm3938326	director	\N
tt18238458	6	nm5090972	director	\N
tt18238458	7	nm13334579	writer	\N
tt18238458	8	nm5071412	writer	\N
tt18238458	9	nm1046300	writer	\N
tt1824782	1	nm4006712	self	\N
tt1824782	2	nm4005943	self	\N
tt1824782	3	nm1850300	director	\N
tt1824782	4	nm2986414	editor	\N
tt18248500	10	nm3095960	producer	producer
tt18248500	1	nm0441972	actress	\N
tt18248500	2	nm0605713	director	\N
tt18248500	3	nm7740131	writer	\N
tt18248500	4	nm4002004	writer	\N
tt18248500	5	nm1261208	writer	\N
tt18248500	6	nm1618384	producer	producer
tt18248500	7	nm5095280	producer	producer
tt18248500	8	nm5321127	producer	producer
tt18248500	9	nm6071465	producer	producer
tt18271708	10	nm13410733	self	\N
tt18271708	1	nm4273503	self	\N
tt18271708	2	nm2530395	self	\N
tt18271708	3	nm13221539	self	\N
tt18271708	4	nm0249440	self	\N
tt18271708	5	nm2529598	self	\N
tt18271708	6	nm2525980	self	\N
tt18271708	7	nm4819397	self	\N
tt18271708	8	nm12633697	self	\N
tt18271708	9	nm11777018	self	\N
tt18281312	10	nm1863397	writer	writer
tt18281312	1	nm0023522	actress	\N
tt18281312	2	nm6793763	actress	\N
tt18281312	3	nm2150974	actor	\N
tt18281312	4	nm9040089	actress	\N
tt18281312	5	nm2296721	director	\N
tt18281312	6	nm2244467	director	\N
tt18281312	7	nm1765043	director	\N
tt18281312	8	nm0703122	director	\N
tt18281312	9	nm5093119	writer	writer
tt1828423	1	nm0039450	self	\N
tt1828423	2	nm0247891	actor	\N
tt1828423	3	nm0754910	actress	\N
tt1828423	4	nm0171523	writer	writer
tt1828423	5	nm0745349	writer	writer
tt1828423	6	nm0911410	producer	producer
tt1828423	7	nm1343358	production_designer	\N
tt1830928	10	nm4697649	self	\N
tt1830928	1	nm0780435	self	\N
tt1830928	2	nm1193098	self	\N
tt1830928	3	nm0000182	self	\N
tt1830928	4	nm0878911	self	\N
tt1830928	5	nm1321511	producer	producer
tt1830928	6	nm2015609	editor	\N
tt1830928	7	nm0890087	production_designer	\N
tt1830928	8	nm5609230	self	\N
tt1830928	9	nm5984004	self	\N
tt18312242	1	nm13906316	actor	\N
tt18312242	2	nm4245411	actor	\N
tt18314002	1	nm4827707	self	\N
tt18350620	10	nm1888204	writer	\N
tt18350620	1	nm4627263	actress	\N
tt18350620	2	nm2472121	actress	\N
tt18350620	3	nm6489926	actor	\N
tt18350620	4	nm5620977	actor	\N
tt18350620	5	nm12475841	director	\N
tt18350620	6	nm12475842	director	\N
tt18350620	7	nm13827418	director	\N
tt18350620	8	nm3811969	writer	\N
tt18350620	9	nm8474319	writer	\N
tt18552846	10	nm1335533	writer	\N
tt18552846	1	nm2900549	actor	\N
tt18552846	2	nm0815658	actor	\N
tt18552846	3	nm1296472	actor	\N
tt18552846	4	nm1409127	director	\N
tt18552846	5	nm1271987	writer	\N
tt18552846	6	nm1667629	writer	\N
tt18552846	7	nm4390665	writer	creative writer
tt18552846	8	nm3089072	writer	\N
tt18552846	9	nm1956179	writer	\N
tt1856363	1	nm0001973	self	\N
tt1856363	2	nm0438882	self	\N
tt1856363	3	nm0594617	self	\N
tt1856363	4	nm12869633	editor	\N
tt1860091	10	nm11813369	self	\N
tt1860091	1	nm1223963	self	\N
tt1860091	2	nm4243669	self	\N
tt1860091	3	nm4833919	self	\N
tt1860091	4	nm4834402	self	\N
tt1860091	5	nm1173394	editor	lead editor
tt1860091	6	nm4585065	self	\N
tt1860091	7	nm4833804	self	\N
tt1860091	8	nm11765267	self	\N
tt1860091	9	nm11811989	self	\N
tt1862165	10	nm0145500	actor	\N
tt1862165	1	nm0119209	actress	\N
tt1862165	2	nm0612835	actress	\N
tt1862165	3	nm0672950	actress	\N
tt1862165	4	nm0421917	actress	\N
tt1862165	5	nm0326069	actress	\N
tt1862165	6	nm0032843	actor	\N
tt1862165	7	nm0140660	actor	\N
tt1862165	8	nm0515521	actor	\N
tt1862165	9	nm0031183	actor	\N
tt1862561	1	nm0648095	self	\N
tt1865695	1	nm0022852	actor	\N
tt1865695	2	nm0512017	actress	\N
tt1865695	3	nm0617399	actress	\N
tt1865695	4	nm1512028	actor	\N
tt1865695	5	nm0344231	director	\N
tt1865695	6	nm3510781	director	\N
tt1865695	7	nm1500360	director	\N
tt1868303	1	nm1661134	writer	written by
tt1868303	2	nm0715087	writer	creator
tt18692162	1	nm0523529	actor	\N
tt18692162	2	nm1245343	actor	\N
tt18692162	3	nm13410198	director	\N
tt1872689	1	nm4383842	self	\N
tt1872689	2	nm4382516	self	\N
tt1872689	3	nm4456391	director	\N
tt1872689	4	nm4381684	writer	\N
tt1872689	5	nm1158995	cinematographer	\N
tt1872689	6	nm3297062	editor	\N
tt1882005	1	nm0811776	self	\N
tt1882005	2	nm2462636	director	\N
tt1891131	1	nm0685043	self	\N
tt1891131	2	nm3397445	self	\N
tt1915844	1	nm2031016	self	\N
tt1915844	2	nm4190364	actress	\N
tt1915844	3	nm0580792	self	\N
tt1915844	4	nm0760653	self	\N
tt1915844	5	nm4576442	director	\N
tt1916551	10	nm1166682	actor	\N
tt1916551	1	nm1193687	actor	\N
tt1916551	2	nm1812238	actress	\N
tt1916551	3	nm0051578	actor	\N
tt1916551	4	nm1060707	actress	\N
tt1916551	5	nm0369068	composer	\N
tt1916551	6	nm13474747	actor	\N
tt1916551	7	nm1067537	actress	\N
tt1916551	8	nm3980269	actor	\N
tt1916551	9	nm0475837	actress	\N
tt1930844	10	nm3034977	actress	\N
tt1930844	1	nm2875677	actress	\N
tt1930844	2	nm0415024	actor	\N
tt1930844	3	nm1468636	actor	\N
tt1930844	4	nm0843381	actress	\N
tt1930844	5	nm0366709	director	\N
tt1930844	6	nm0852775	writer	written by
tt1930844	7	nm1413293	writer	written by
tt1930844	8	nm1589051	actress	\N
tt1930844	9	nm0541120	actor	\N
tt1931224	1	nm0011119	self	\N
tt1931224	2	nm0084340	self	\N
tt1931224	3	nm0514625	self	\N
tt1931224	4	nm3002693	self	\N
tt1931224	5	nm1834600	director	\N
tt1931224	6	nm3280981	producer	producer
tt1931224	7	nm2185952	self	\N
tt1931224	8	nm2769258	self	\N
tt19353094	1	nm0860726	self	\N
tt1938068	1	nm0018368	actress	\N
tt1938068	2	nm0166415	actor	\N
tt1938068	3	nm0336531	actress	\N
tt1938068	4	nm0642820	actor	\N
tt1938068	5	nm0068589	writer	\N
tt1938068	6	nm0680460	writer	story editor
tt1938068	7	nm0381246	producer	producer
tt1938068	8	nm0775621	production_designer	\N
tt19394612	10	nm9773747	editor	\N
tt19394612	1	nm0569758	actress	\N
tt19394612	2	nm0630124	actress	\N
tt19394612	3	nm0843381	actress	\N
tt19394612	4	nm0662270	actress	\N
tt19394612	5	nm2368564	director	\N
tt19394612	6	nm3464219	writer	written by
tt19394612	7	nm0060783	writer	creator
tt19394612	8	nm3923381	writer	storyliner
tt19394612	9	nm0682366	cinematographer	director of photography
tt19413332	10	nm4028364	writer	writer
tt19413332	1	nm1142519	actor	\N
tt19413332	2	nm12020638	actress	\N
tt19413332	3	nm0650394	actress	\N
tt19413332	4	nm0894969	actor	\N
tt19413332	5	nm2218480	director	\N
tt19413332	6	nm1571117	writer	developed for television by
tt19413332	7	nm1540586	writer	developed for television by
tt19413332	8	nm2016647	writer	contributing writer
tt19413332	9	nm2037183	writer	writer
tt19466126	10	nm1335533	writer	\N
tt19466126	1	nm2900549	actor	\N
tt19466126	2	nm0815658	actor	\N
tt19466126	3	nm1296472	actor	\N
tt19466126	4	nm1409127	director	\N
tt19466126	5	nm1271987	writer	\N
tt19466126	6	nm1667629	writer	\N
tt19466126	7	nm4390665	writer	creative writer
tt19466126	8	nm3089072	writer	\N
tt19466126	9	nm1956179	writer	\N
tt19497116	1	nm0028950	actor	\N
tt19497116	2	nm0031043	actor	\N
tt19497116	3	nm0320032	actress	\N
tt19497116	4	nm1466127	actor	\N
tt19497116	5	nm1058822	director	\N
tt19497116	6	nm1078207	director	television director
tt19497116	7	nm0696538	writer	\N
tt1962274	1	nm1176125	actress	\N
tt1962274	2	nm1426628	actor	\N
tt1962274	3	nm1039097	actor	\N
tt1962274	4	nm0900418	actress	\N
tt1962274	5	nm1270824	actor	\N
tt1962274	6	nm0142785	self	\N
tt1962274	7	nm6791638	self	\N
tt1963384	1	nm1363102	self	\N
tt1963384	2	nm0350039	self	\N
tt19719146	1	nm2588815	actress	\N
tt19719146	2	nm3583019	actor	\N
tt19719146	3	nm13579770	director	\N
tt19719146	4	nm13579771	writer	\N
tt19719146	5	nm13579772	producer	producer
tt19719146	6	nm7408252	cinematographer	\N
tt19719146	7	nm10271896	editor	\N
tt19753588	1	nm1344053	self	\N
tt19758786	1	nm10256221	actor	\N
tt19758786	2	nm8920264	actress	\N
tt19758786	3	nm8539500	actress	\N
tt19758786	4	nm4809043	actress	\N
tt19758786	5	nm7889237	actor	\N
tt19758786	6	nm10549129	actor	\N
tt19758786	7	nm13149739	actress	\N
tt19758786	8	nm9176960	actor	\N
tt19758786	9	nm11382630	actress	\N
tt1976922	10	nm0935042	self	\N
tt1976922	1	nm0005143	self	\N
tt1976922	2	nm1245304	self	\N
tt1976922	3	nm0416673	self	\N
tt1976922	4	nm4399227	self	\N
tt1976922	5	nm0129828	director	segment director
tt1976922	6	nm0294120	editor	\N
tt1976922	7	nm4546154	self	\N
tt1976922	8	nm2860243	archive_footage	\N
tt1976922	9	nm0940430	actor	\N
tt1983531	10	nm0684481	self	\N
tt1983531	1	nm4228687	self	\N
tt1983531	2	nm1471737	self	\N
tt1983531	3	nm2029096	self	\N
tt1983531	4	nm2017404	self	\N
tt1983531	5	nm4390914	self	\N
tt1983531	6	nm2180133	self	\N
tt1983531	7	nm2064095	self	\N
tt1983531	8	nm1842304	self	\N
tt1983531	9	nm2047802	self	\N
tt1993802	1	nm1074601	self	\N
tt1994832	1	nm0318114	self	\N
tt1994832	2	nm0871618	self	\N
tt1994832	3	nm0773780	director	\N
tt1994832	4	nm0090859	writer	\N
tt2000727	1	nm0252655	self	\N
tt2000727	2	nm0209291	self	\N
tt2000727	3	nm0554660	self	\N
tt2000727	4	nm0127453	self	\N
tt2000727	5	nm0616311	self	\N
tt2000727	6	nm0668635	self	\N
tt2000727	7	nm0867327	self	\N
tt20117182	1	nm13639885	self	\N
tt20117182	2	nm13539878	self	\N
tt20117182	3	nm13639900	self	\N
tt20117182	4	nm12483511	self	\N
tt20117182	5	nm13639899	self	\N
tt20117182	6	nm12477724	self	\N
tt20117182	7	nm13639884	self	\N
tt20117182	8	nm13639891	actress	\N
tt2013336	1	nm2228697	self	\N
tt2013336	2	nm3267416	self	\N
tt2013336	3	nm2918674	self	\N
tt2013336	4	nm2563302	self	\N
tt2013336	5	nm2276736	self	\N
tt2013336	6	nm4562430	self	\N
tt2013336	7	nm4472614	self	\N
tt20231536	1	nm11146663	self	\N
tt20231536	2	nm13662320	self	\N
tt20231536	3	nm9404367	self	\N
tt20231536	4	nm13662321	self	\N
tt20231536	5	nm9462567	director	\N
tt20231536	6	nm13662325	producer	producer
tt20231536	7	nm9939482	composer	\N
tt20231536	8	nm0073588	cinematographer	\N
tt20231536	9	nm2469434	editor	\N
tt2041417	1	nm3070804	actor	\N
tt2041417	2	nm2194147	director	\N
tt2041417	3	nm0130548	producer	producer
tt2044846	1	nm4595249	actress	\N
tt2044846	2	nm4327560	director	\N
tt2044846	3	nm3027084	writer	written by
tt20450302	1	nm1121870	actor	\N
tt20450302	2	nm10933827	actress	\N
tt20450302	3	nm13688674	director	\N
tt20450302	4	nm13688675	producer	producer
tt20450302	5	nm13688676	cinematographer	\N
tt20450302	6	nm12876926	cinematographer	\N
tt20450302	7	nm13688677	editor	\N
tt20450302	8	nm13688678	editor	\N
tt2049823	1	nm4343336	self	\N
tt2049823	2	nm3786796	self	\N
tt20595660	1	nm10831367	self	\N
tt20595660	2	nm11020319	self	\N
tt20595660	3	nm2562357	self	\N
tt20595660	4	nm10638555	self	\N
tt20595660	5	nm11020327	self	\N
tt20595660	6	nm11001419	self	\N
tt20597042	10	nm13688658	editor	\N
tt20597042	1	nm13535668	actress	\N
tt20597042	2	nm8500001	actress	\N
tt20597042	3	nm9110952	actor	\N
tt20597042	4	nm7356608	director	\N
tt20597042	5	nm11498548	writer	\N
tt20597042	6	nm13688656	writer	\N
tt20597042	7	nm0841554	producer	producer
tt20597042	8	nm13688657	cinematographer	\N
tt20597042	9	nm13688659	editor	\N
tt2072473	1	nm0640669	self	\N
tt2072473	2	nm0826032	self	\N
tt2072473	3	nm8864633	director	segmant director
tt2072473	4	nm3311945	producer	producer
tt2072473	5	nm1139759	editor	\N
tt2072473	6	nm3887870	editor	\N
tt2079506	1	nm4707619	director	\N
tt2079506	2	nm3278030	cinematographer	\N
tt20896222	1	nm11536944	actress	\N
tt20896222	2	nm13740717	actor	\N
tt20896222	3	nm13740716	director	\N
tt20896222	4	nm11553697	writer	\N
tt20896222	5	nm2999520	producer	producer
tt20896222	6	nm13740718	cinematographer	\N
tt20899872	10	nm13539853	self	\N
tt20899872	1	nm3036071	self	\N
tt20899872	2	nm13539849	self	\N
tt20899872	3	nm10656447	self	\N
tt20899872	4	nm13539850	self	\N
tt20899872	5	nm13539851	self	\N
tt20899872	6	nm13539844	self	\N
tt20899872	7	nm13539848	self	\N
tt20899872	8	nm10656445	self	\N
tt20899872	9	nm10656451	self	\N
tt21028028	1	nm12797142	actress	\N
tt21028028	2	nm2247767	actress	\N
tt21028028	3	nm12102009	actor	\N
tt21028028	4	nm5674678	director	\N
tt21028028	5	nm12797139	writer	\N
tt21028028	6	nm12797138	writer	\N
tt21028028	7	nm12797140	writer	\N
tt21028028	8	nm12797141	producer	producer
tt21028028	9	nm11112003	producer	producer
tt21031142	1	nm0968656	self	\N
tt21031142	2	nm0419393	self	\N
tt21031142	3	nm3577779	self	\N
tt21062058	10	nm13762564	cinematographer	\N
tt21062058	1	nm7287090	actor	\N
tt21062058	2	nm11267331	actor	\N
tt21062058	3	nm4159493	actress	\N
tt21062058	4	nm12828168	director	\N
tt21062058	5	nm6352729	writer	story by
tt21062058	6	nm13762563	writer	\N
tt21062058	7	nm12751781	writer	\N
tt21062058	8	nm6899294	producer	producer
tt21062058	9	nm9215661	composer	\N
tt21081368	1	nm0170419	self	\N
tt21081368	2	nm1938977	self	\N
tt21081368	3	nm0391810	self	\N
tt21081368	4	nm0919994	self	\N
tt21140584	1	nm1795404	actor	\N
tt21158378	1	nm3121394	director	\N
tt21158378	2	nm3180520	writer	\N
tt21158378	3	nm3817860	producer	producer
tt21158378	4	nm1330405	producer	producer
tt21158378	5	nm3079852	cinematographer	\N
tt21158378	6	nm2101164	cinematographer	\N
tt21158378	7	nm4700244	editor	\N
tt21203926	1	nm5355093	self	\N
tt21219350	1	nm12647756	actor	\N
tt21219350	2	nm10625353	actor	\N
tt21219350	3	nm9813876	actress	\N
tt21219350	4	nm11316009	director	\N
tt21219350	5	nm12736121	producer	producer
tt21219350	6	nm12736122	producer	producer
tt21219350	7	nm10016895	cinematographer	\N
tt21219350	8	nm12736125	editor	\N
tt21219350	9	nm5901493	editor	\N
tt21266396	10	nm9345936	writer	\N
tt21266396	1	nm3014915	actress	\N
tt21266396	2	nm0261101	actor	\N
tt21266396	3	nm2519362	actor	\N
tt21266396	4	nm0506804	actress	\N
tt21266396	5	nm1124242	director	\N
tt21266396	6	nm1425867	director	\N
tt21266396	7	nm6336032	writer	\N
tt21266396	8	nm3364449	writer	\N
tt21266396	9	nm1441991	writer	\N
tt21339784	1	nm2830490	self	\N
tt21339784	2	nm3104115	self	\N
tt21339784	3	nm0423359	self	\N
tt21339784	4	nm1446749	self	\N
tt21339784	5	nm2677514	self	\N
tt21339784	6	nm2403731	self	\N
